Time	Voltage
1684764199129972	9.834791583620245
1684764199134644	9.832206891762326
1684764199137644	9.79085182203562
1684764199140644	9.797636638162658
1684764199143644	9.813144789310172
1684764199146644	9.833822324173525
1684764199149938	9.828652940457687
1684764199152936	9.825745162117528
1684764199155936	9.829945286386646
1684764199158936	9.779543795157224
1684764199161937	9.82025269191945
1684764199164936	9.81831417302601
1684764199167468	9.824452816188568
1684764199170468	9.830268372868886
1684764199173467	9.832206891762326
1684764199176468	9.825745162117528
1684764199179466	9.783420832944103
1684764199182466	9.82154503784841
1684764199185812	9.807652319112094
1684764199189188	9.827683681010967
1684764199192188	9.830268372868886
1684764199195188	9.81928343247273
1684764199198188	9.800221330020577
1684764199201188	9.784713178873062
1684764199204188	9.81734491357929
1684764199206326	9.7898825625889
1684764199209326	9.756604654918192
1684764199212877	9.828652940457687
1684764199215877	9.813144789310172
1684764199218877	9.81734491357929
1684764199221877	9.809913924487773
1684764199224876	9.826068248599768
1684764199228279	9.777928362746025
1684764199231279	9.82025269191945
1684764199234279	9.81960651895497
1684764199237278	9.787297870730981
1684764199240278	9.826068248599768
1684764199243279	9.81799108654377
1684764199246250	9.81734491357929
1684764199248649	9.633508705184795
1684764199251649	9.81831417302601
1684764199254650	9.826714421564247
1684764199257650	9.810237010970013
1684764199260649	9.811852443381213
1684764199264084	9.81863725950825
1684764199267084	9.784390092390822
1684764199270084	9.770174287172267
1684764199273083	9.816375654132571
1684764199275083	9.81799108654377
1684764199278083	9.808298492076574
1684764199281269	9.81928343247273
1684764199284231	9.815406394685851
1684764199287231	9.782451573497383
1684764199290231	9.813144789310172
1684764199293231	9.82154503784841
1684764199296231	9.815083308203612
1684764199306345	9.774697497923626
1684764199310347	9.717511190567166
1684764199314346	9.798928984091617
1684764199318346	9.799252070573857
1684764199323346	9.796344292233698
1684764199331357	9.810237010970013
1684764199335346	9.7898825625889
1684764199340390	9.749496752308914
1684764199344345	9.778251449228264
1684764199347427	9.752727617131313
1684764199351346	9.751758357684594
1684764199355343	9.744973541557556
1684764199359346	9.7356040335726
1684764199364345	9.781482314050663
1684764199367346	9.723972920211963
1684764199371346	9.775343670888105
1684764199376345	9.76209712511627
1684764199379346	9.7339886011614
1684764199383348	9.746588973968755
1684764199388345	9.644816732063191
1684764199391346	9.758220087329391
1684764199394690	9.756927741400432
1684764199397345	9.722680574283004
1684764199402345	9.750466011755634
1684764199405346	9.748850579344435
1684764199408345	9.739157984877238
1684764199412346	9.759189346776111
1684764199417345	9.685848715307657
1684764199422348	9.713311066298047
1684764199426347	9.70329538534861
1684764199429344	9.685202542343177
1684764199433346	9.723326747247484
1684764199437344	9.692956617916934
1684764199440346	9.684879455860937
1684764199443347	9.715895758155966
1684764199446345	9.70394155831309
1684764199450344	9.70523390424205
1684764199454346	9.713957239262527
1684764199457344	9.671632910089102
1684764199460346	9.64837068336783
1684764199464344	9.681325504556298
1684764199467346	9.657740191352786
1684764199471346	9.670663650642382
1684764199475345	9.681325504556298
1684764199478347	9.601200056960806
1684764199482343	9.657417104870547
1684764199485345	9.609923391981283
1684764199489346	9.633831791667035
1684764199492345	9.662263402104145
1684764199495345	9.64610907799215
1684764199499346	9.58892277063569
1684764199503397	9.629954753880156
1684764199506347	9.61800055403728
1684764199509345	9.596030673244968
1684764199512344	9.634801051113755
1684764199516344	9.58859968415345
1684764199519345	9.579230176168494
1684764199523408	9.61767746755504
1684764199526345	9.615092775697121
1684764199530344	9.597646105656167
1684764199533344	9.601200056960806
1684764199536345	9.582461040990893
1684764199540346	9.575999311346095
1684764199543344	9.59279980842257
1684764199546347	9.596030673244968
1684764199549346	9.548860046837945
1684764199553346	9.58989203008241
1684764199556346	9.543690663122106
1684764199559346	9.47648867481621
1684764199562343	9.559198814269621
1684764199566348	9.493612258374924
1684764199569432	9.536259674030589
1684764199572346	9.572445360041456
1684764199576344	9.518813003989635
1684764199579346	9.470026945171412
1684764199582344	9.545306095533306
1684764199585346	9.550152392766904
1684764199588344	9.490381393552525
1684764199592346	9.542398317193147
1684764199595346	9.538198192924028
1684764199598342	9.537552019959548
1684764199602344	9.542075230710907
1684764199605344	9.553706344071543
1684764199608345	9.517197571578436
1684764199612344	9.540136711817468
1684764199615348	9.544013749604346
1684764199619344	9.437718296947423
1684764199622344	9.457426572364056
1684764199625346	9.497812382644042
1684764199629344	9.498458555608522
1684764199632346	9.50653571766452
1684764199635346	9.490058307070285
1684764199639346	9.341761611722177
1684764199642344	9.494581517821644
1684764199645346	9.501043247466441
1684764199649347	9.456457312917337
1684764199652410	9.496843123197323
1684764199656344	9.450964842719259
1684764199659346	9.452903361612698
1684764199662344	9.452903361612698
1684764199665346	9.455164966988377
1684764199668345	9.430610394338146
1684764199672344	9.460980523668695
1684764199675345	9.462919042562135
1684764199678347	9.424148664693348
