time	rpm
1684762046375211	0
1684762046376530	0
1684762046377176	0
1684762046378178	0
1684762046378178	0
1684762046379178	0
1684762046379178	0
1684762046380178	0
1684762046381194	0
1684762046382178	0
1684762046382178	0
1684762046383178	0
1684762046383178	0
1684762046384178	0
1684762046385510	0
1684762046386177	0
1684762046387176	0
1684762046387176	0
1684762046388178	0
1684762046388984	0
1684762046390178	0
1684762046390178	0
1684762046391177	0
1684762046391177	0
1684762046392177	0
1684762046393176	0
1684762046394177	0
1684762046394177	0
1684762046395178	0
1684762046396176	0
1684762046397177	0
1684762046397177	0
1684762046398176	0
1684762046398176	0
1684762046399778	0
1684762046400176	0
1684762046401232	0
1684762046401232	0
1684762046402178	0
1684762046402178	0
1684762046404177	0
1684762046404177	0
1684762046405176	0
1684762046405176	0
1684762046406452	0
1684762046407177	0
1684762046408177	0
1684762046408177	0
1684762046409176	0
1684762046409176	0
1684762046410660	0
1684762046411176	0
1684762046412177	0
1684762046412177	0
1684762046413178	0
1684762046414176	0
1684762046415177	0
1684762046415177	0
1684762046416188	0
1684762046416188	0
1684762046418228	0
1684762046418228	0
1684762046419177	0
1684762046419177	0
1684762046420178	0
1684762046421178	0
1684762046422176	0
1684762046423178	0
1684762046423178	0
1684762046424177	0
1684762046425188	0
1684762046426177	0
1684762046426177	0
1684762046427178	0
1684762046427178	0
1684762046428798	0
1684762046429177	0
1684762046429177	0
1684762046430177	0
1684762046430177	0
1684762046431178	0
1684762046432601	0
1684762046433178	0
1684762046433178	0
1684762046434178	0
1684762046435178	0
1684762046436177	0
1684762046436177	0
1684762046437176	0
1684762046438178	6858
1684762046439178	7024
1684762046440177	7152
1684762046441178	7254
1684762046441178	7350
1684762046442176	7540
1684762046442176	7629
1684762046443177	7743
1684762046444177	7884
1684762046445178	7913
1684762046446179	7998
1684762046446179	8047
1684762046447177	8076
1684762046448864	8101
1684762046449656	8133
1684762046457178	8244
1684762046464236	8304
1684762046466178	8329
1684762046469178	8357
1684762046471178	8385
1684762046473181	8409
1684762046476177	8440
1684762046483177	8522
1684762046486176	8548
1684762046491177	8602
1684762046495394	8659
1684762046501178	8716
1684762046503178	8738
1684762046506179	8767
1684762046509177	8800
1684762046511178	8825
1684762046516177	8877
1684762046519177	8909
1684762046523178	8958
1684762046526178	8990
1684762046528177	9030
1684762046531178	9037
1684762046534178	9042
1684762046536178	9048
1684762046539178	9055
1684762046541176	9060
1684762046546141	9072
1684762046548142	9077
1684762046554142	9089
1684762046556142	9096
1684762046561410	9108
1684762046566141	9119
1684762046569142	9126
1684762046572200	9132
1684762046574142	9138
1684762046576143	9143
1684762046579142	9150
1684762046584142	9161
1684762046587141	9167
1684762046589142	9173
1684762046591162	9178
1684762046594140	9185
1684762046600142	9197
1684762046602142	9202
1684762046606141	9213
1684762046606141	9214
1684762046609143	9221
1684762046614142	9231
1684762046616141	9237
1684762046619142	9243
1684762046622141	9250
1684762046624142	9256
1684762046629142	9267
1684762046631142	9271
1684762046634142	9271
1684762046637159	9271
1684762046641141	9274
1684762046650142	9279
1684762046654140	9281
1684762046660142	9283
1684762046665142	9286
1684762046667142	9287
1684762046670140	9289
1684762046675140	9292
1684762046677140	9293
1684762046680142	9294
1684762046682142	9295
1684762046685237	9297
1684762046690142	9299
1684762046692142	9301
1684762046695141	9302
1684762046698142	9304
1684762046700192	9305
1684762046705142	9307
1684762046707142	9309
1684762046710235	9310
1684762046713141	9311
1684762046717142	9314
1684762046720198	9315
1684762046723141	9317
1684762046725142	9318
1684762046727142	9319
1684762046732141	9322
1684762046735142	9323
1684762046740141	9326
1684762046742141	9323
1684762046745142	9320
1684762046751142	9313
1684762046755140	9307
1684762046757141	9304
1684762046760142	9301
1684762046763140	9298
1684762046770142	9289
1684762046778141	9279
1684762046783142	9273
1684762046787141	9269
1684762046790142	9263
1684762046791559	9261
1684762046798142	9255
1684762046800142	9252
1684762046807142	9245
1684762046807142	9243
1684762046810142	9239
1684762046812143	9236
1684762046815141	9233
1684762046819204	9227
1684762046822142	9224
1684762046830198	9214
1684762046837141	9205
1684762046840142	9202
1684762046845141	9200
1684762046848141	9200
1684762046850141	9203
1684762046855142	9207
1684762046857142	9208
1684762046860141	9210
1684762046862318	9212
1684762046871142	9220
1684762046875215	9223
1684762046880141	9226
1684762046887141	9232
1684762046892142	9236
1684762046896140	9238
1684762046898142	9240
1684762046902141	9242
1684762046905184	9246
1684762046908141	9248
1684762046910217	9250
1684762046913142	9252
1684762046915141	9254
1684762046920140	9258
1684762046922248	9260
1684762046924760	9262
1684762046927759	9264
1684762046929760	9266
1684762046937759	9272
1684762046942759	9276
1684762046947762	9280
1684762046949760	9281
1684762046950760	9282
1684762046955763	9285
1684762046957766	9285
1684762046959761	9285
1684762046965759	9285
1684762046967760	9285
1684762046972766	9285
1684762046977759	9285
1684762046979760	9285
1684762046982760	9285
1684762046985817	9285
1684762046987760	9285
1684762046995761	9285
1684762046997760	9285
1684762047002813	9285
1684762047005762	9285
1684762047009080	9285
1684762047009759	9285
1684762047015792	9285
1684762047019792	9285
1684762047024760	9285
1684762047029759	9285
1684762047030772	9285
1684762047034760	9285
1684762047037407	9285
1684762047037759	9285
1684762047042761	9285
1684762047044795	9285
1684762047047767	9285
1684762047049760	9285
1684762047057760	9285
1684762047060759	9286
1684762047066119	9293
1684762047068760	9296
1684762047070760	9300
1684762047073348	9303
1684762047075759	9306
1684762047080759	9312
1684762047084073	9316
1684762047085760	9319
1684762047088760	9323
1684762047092760	9329
1684762047095805	9333
1684762047097760	9336
1684762047100760	9339
1684762047102758	9342
1684762047108759	9349
1684762047110903	9352
1684762047113760	9356
1684762047117760	9362
1684762047123088	9366
1684762047123760	9368
1684762047125759	9372
1684762047127760	9375
1684762047130759	9378
1684762047133759	9382
1684762047138760	9389
1684762047140759	9392
1684762047142760	9395
1684762047145760	9399
1684762047147760	9402
1684762047152758	9408
1684762047155760	9412
1684762047160760	9419
1684762047165760	9422
1684762047167760	9419
1684762047170759	9415
1684762047175759	9409
1684762047177760	9405
1684762047180759	9402
1684762047183760	9398
1684762047189673	9391
1684762047192908	9384
1684762047195760	9380
1684762047200760	9374
1684762047202760	9370
1684762047205760	9366
1684762047208760	9362
1684762047212760	9359
1684762047215760	9353
1684762047217760	9349
1684762047220759	9345
1684762047223759	9342
1684762047225760	9338
1684762047230759	9332
1684762047233759	9328
1684762047235760	9324
1684762047237758	9321
1684762047242760	9314
1684762047248759	9307
1684762047252758	9301
1684762047255764	9297
1684762047262761	9286
1684762047267759	9284
1684762047270761	9283
1684762047274247	9282
1684762047275759	9281
1684762047278760	9280
1684762047283760	9278
1684762047285760	9277
1684762047287758	9276
1684762047290760	9275
1684762047292758	9274
1684762047295759	9273
1684762047300760	9271
1684762047302761	9270
1684762047305761	9269
1684762047308760	9267
1684762047310760	9266
1684762047317760	9264
1684762047320760	9262
1684762047327801	9259
1684762047333760	9257
1684762047335760	9256
1684762047337760	9255
1684762047340759	9254
1684762047342759	9253
1684762047346009	9252
1684762047350758	9250
1684762047352758	9249
1684762047356416	9248
1684762047362760	9246
1684762047363760	9245
1684762047365760	9244
1684762047367760	9243
1684762047370760	9242
1684762047373760	9240
1684762047375816	9239
1684762047380798	9236
1684762047383760	9234
1684762047385760	9232
1684762047388114	9231
1684762047390760	9229
1684762047395759	9225
1684762047398759	9224
1684762047400760	9222
1684762047402760	9220
1684762047408844	9217
1684762047410760	9215
1684762047413759	9214
1684762047417760	9211
1684762047420094	9209
1684762047420760	9208
1684762047425760	9205
1684762047427760	9203
1684762047430760	9202
1684762047433760	9200
1684762047437760	9197
1684762047442759	9194
1684762047445759	9192
1684762047450760	9188
1684762047452759	9187
1684762047455760	9185
1684762047462205	9181
1684762047466208	9178
1684762047468760	9176
1684762047471760	9174
1684762047473760	9173
1684762047480877	9171
1684762047484108	9171
1684762047488760	9171
1684762047490760	9171
1684762047496759	9171
1684762047498759	9171
1684762047501815	9171
1684762047503760	9171
1684762047505760	9171
1684762047508760	9171
1684762047510760	9171
1684762047513759	9171
1684762047518760	9171
1684762047520800	9171
1684762047526759	9171
1684762047528760	9171
1684762047531760	9171
1684762047535821	9171
1684762047536817	9171
1684762047540862	9171
1684762047540862	9171
1684762047543760	9171
1684762047546759	9171
1684762047550760	9171
1684762047556760	9171
1684762047561760	9171
1684762047563760	9171
1684762047568761	9171
1684762047572388	9171
1684762047573760	9171
1684762047578760	9171
1684762047580760	9171
1684762047583760	9172
1684762047586760	9173
1684762047588760	9174
1684762047591760	9175
1684762047593759	9176
1684762047601760	9179
1684762047605759	9181
1684762047608760	9182
1684762047611760	9184
1684762047613760	9184
1684762047616760	9185
1684762047618760	9186
1684762047624381	9189
1684762047626760	9190
1684762047628760	9191
1684762047630760	9192
1684762047633760	9193
1684762047638760	9195
1684762047640760	9196
1684762047646760	9198
1684762047651759	9200
1684762047653759	9201
1684762047655760	9202
1684762047661760	9204
1684762047666759	9206
1684762047669759	9207
1684762047673760	9209
1684762047678760	9211
1684762047681760	9213
1684762047686759	9257
1684762047689760	9259
1684762047691760	9260
1684762047694814	9261
1684762047698760	9264
1684762047701759	9265
1684762047703760	9267
1684762047708759	9268
1684762047708759	9269
1684762047711916	9271
1684762047716760	9274
1684762047718759	9275
1684762047722422	9276
1684762047723760	9277
1684762047727274	9279
1684762047731760	9282
1684762047733760	9283
1684762047739759	9286
1684762047741760	9287
1684762047744759	9289
1684762047746761	9290
1684762047748836	9291
1684762047759759	9297
1684762047762760	9298
1684762047767761	9301
1684762047769760	9303
1684762047772760	9304
1684762047775759	9305
1684762047777760	9307
1684762047782759	9309
1684762047784760	9310
1684762047791247	9313
1684762047792760	9314
1684762047797761	9314
1684762047802760	9314
1684762047804760	9314
1684762047807760	9314
1684762047810760	9314
1684762047812759	9314
1684762047817760	9314
1684762047819759	9314
1684762047822759	9314
1684762047824760	9314
1684762047827760	9314
1684762047832760	9314
1684762047834760	9314
1684762047837760	9314
1684762047839760	9314
1684762047844760	9314
1684762047850330	9314
1684762047854759	9314
1684762047859760	9314
1684762047865759	9314
1684762047867760	9314
1684762047869759	9314
1684762047872762	9314
1684762047875760	9314
1684762047878759	9314
1684762047882759	9314
1684762047885759	9314
1684762047888322	9314
1684762047890760	9314
1684762047892759	9314
1684762047899128	9314
1684762047901164	9314
1684762047903760	9314
1684762047906077	9314
1684762047908760	9314
1684762047910759	9314
