time	volts
1684770601040368	16.653
1684770601041368	16.653
1684770601042410	16.653
1684770601042410	16.653
1684770601043370	16.653
1684770601043370	16.653
1684770601044368	16.653
1684770601044368	16.653
1684770601045368	16.653
1684770601045368	16.653
1684770601046368	16.653
1684770601046368	16.653
1684770601047374	16.653
1684770601048386	16.653
1684770601048386	16.653
1684770601049370	16.653
1684770601049370	16.653
1684770601050372	16.653
1684770601050372	16.653
1684770601051372	16.653
1684770601051372	16.653
1684770601052375	16.653
1684770601053369	16.653
1684770601054367	16.645
1684770601054367	16.645
1684770601055562	16.645
1684770601056369	16.645
1684770601056369	16.645
1684770601058368	16.645
1684770601060370	16.645
1684770601062579	16.645
1684770601065367	16.645
1684770601070369	16.645
1684770601072368	16.645
1684770601074412	16.645
1684770601083368	16.645
1684770601088366	16.645
1684770601093366	16.645
1684770601096449	16.645
1684770601098391	16.645
1684770601101369	16.645
1684770601105374	16.645
1684770601110365	16.645
1684770601110365	16.645
1684770601113366	16.645
1684770601116383	16.645
1684770601121369	16.645
1684770601123376	16.645
1684770601126368	16.645
1684770601128368	16.645
1684770601133389	16.645
1684770601134370	16.645
1684770601141369	16.645
1684770601146369	16.645
1684770601148511	16.645
1684770601150368	16.645
1684770601156368	16.645
1684770601156368	16.645
1684770601161367	16.645
1684770601163370	16.645
1684770601166370	16.645
1684770601168366	16.645
1684770601175370	16.645
1684770601184368	16.645
1684770601188853	16.645
1684770601191368	16.645
1684770601193367	16.645
1684770601198404	16.645
1684770601203368	16.645
1684770601208366	16.645
1684770601211366	16.645
1684770601213368	16.645
1684770601218371	16.645
1684770601224368	16.645
1684770601230370	16.645
1684770601231368	16.645
1684770601233370	16.646
1684770601238366	16.646
1684770601238366	16.646
1684770601243368	16.646
1684770601246368	16.646
1684770601253368	16.646
1684770601256368	16.646
1684770601258370	16.646
1684770601261368	16.646
1684770601263386	16.646
1684770601268936	16.646
1684770601271368	16.646
1684770601275368	16.646
1684770601276368	16.646
1684770601281368	16.646
1684770601283370	16.646
1684770601288368	16.646
1684770601293368	16.646
1684770601296381	16.646
1684770601298375	16.646
1684770601304368	16.646
1684770601304368	16.646
1684770601308368	16.646
1684770601310369	16.646
1684770601313369	16.646
1684770601316419	16.646
1684770601320369	16.646
1684770601323368	16.646
1684770601326368	16.646
1684770601330384	16.646
1684770601331372	16.646
1684770601336369	16.646
1684770601338370	16.646
1684770601341367	16.646
1684770601343367	16.646
1684770601346368	16.646
1684770601348556	16.646
1684770601356368	16.646
1684770601358368	16.646
1684770601359368	16.646
1684770601360368	16.646
1684770601364374	16.646
1684770601368369	16.646
1684770601371368	16.646
1684770601373369	16.646
1684770601378366	16.646
1684770601388369	16.646
1684770601393368	16.646
1684770601398369	16.646
1684770601401370	16.646
1684770601403368	16.646
1684770601408368	16.646
1684770601411368	16.646
1684770601413637	16.646
1684770601416373	16.646
1684770601418368	16.646
1684770601421369	16.646
1684770601426370	16.646
1684770601431376	16.646
1684770601434367	16.645
1684770601438370	16.645
1684770601441368	16.645
1684770601443368	16.645
1684770601446368	16.645
1684770601448370	16.645
1684770601453368	16.645
1684770601456367	16.645
1684770601460367	16.645
1684770601463368	16.645
1684770601466368	16.645
1684770601468368	16.645
1684770601471368	16.645
1684770601473368	16.645
1684770601476369	16.645
1684770601483369	16.645
1684770601486368	16.645
1684770601491368	16.645
1684770601494368	16.645
1684770601496367	16.645
1684770601498370	16.645
1684770601501366	16.645
1684770601506368	16.645
1684770601509368	16.645
1684770601512367	16.645
1684770601514538	16.645
1684770601516368	16.645
1684770601521781	16.645
1684770601523368	16.645
1684770601526369	16.645
1684770601529369	16.645
1684770601534368	16.643
1684770601536367	16.643
1684770601541368	16.643
1684770601546368	16.643
1684770601548368	16.643
1684770601551367	16.643
1684770601554368	16.643
1684770601557368	16.643
1684770601561368	16.643
1684770601564373	16.643
1684770601567368	16.643
1684770601569368	16.643
1684770601573368	16.643
1684770601576366	16.643
1684770601584368	16.643
1684770601587369	16.643
1684770601592367	16.643
1684770601594368	16.643
1684770601597377	16.643
1684770601599368	16.643
1684770601601367	16.643
1684770601607368	16.643
1684770601609368	16.643
1684770601612370	16.643
1684770601614368	16.643
1684770601619369	16.643
1684770601620368	16.643
1684770601624368	16.643
1684770601627368	16.643
1684770601630377	16.643
1684770601633370	16.643
1684770601637367	16.647
1684770601639706	16.647
1684770601642368	16.647
1684770601644369	16.647
1684770601646368	16.647
1684770601651367	16.647
1684770601654539	16.647
1684770601657368	16.647
1684770601659368	16.647
1684770601661368	16.647
1684770601667368	16.647
1684770601671368	16.647
1684770601677368	16.647
1684770601687842	16.647
1684770601690368	16.647
1684770601695368	16.647
1684770601697368	16.647
1684770601699368	16.647
1684770601702468	16.647
1684770601704369	16.647
1684770601707368	16.647
1684770601712369	16.647
1684770601715366	16.647
1684770601717368	16.647
1684770601719368	16.647
1684770601723368	16.647
1684770601727368	16.647
1684770601731053	16.647
1684770601732365	16.647
1684770601735500	16.643
1684770601740368	16.643
1684770601742367	16.643
1684770601744514	16.643
1684770601747368	16.643
1684770601749370	16.643
1684770601752367	16.643
1684770601757368	16.643
1684770601759472	16.643
1684770601762367	16.643
1684770601765368	16.643
1684770601770369	16.643
1684770601772368	16.643
1684770601775368	16.643
1684770601780384	16.643
1684770601782368	16.643
1684770601787369	16.643
1684770601795368	16.643
1684770601797368	16.643
1684770601803369	16.643
1684770601805368	16.643
1684770601807369	16.643
1684770601810484	16.643
1684770601812368	16.643
1684770601817368	16.643
1684770601820367	16.643
1684770601822368	16.643
1684770601825368	16.643
1684770601828366	16.643
1684770601832365	16.643
1684770601835368	16.645
1684770601843368	16.645
1684770601845368	16.645
1684770601848367	16.645
1684770601850368	16.645
1684770601852365	16.645
1684770601857492	16.645
1684770601860369	16.645
1684770601862368	16.645
1684770601865368	16.645
1684770601868368	16.645
1684770601870369	16.645
1684770601875368	16.645
1684770601877367	16.645
1684770601890369	16.645
1684770601893426	16.645
1684770601898368	16.645
1684770601900368	16.645
1684770601903781	16.645
1684770601908368	16.645
1684770601908368	16.645
1684770601910369	16.645
1684770601916366	16.645
1684770601920368	16.645
1684770601920368	16.645
1684770601923369	16.645
1684770601925370	16.645
1684770601929369	16.645
1684770601933368	16.645
1684770601936368	16.645
1684770601938368	16.645
1684770601940368	16.645
1684770601943369	16.645
1684770601946367	16.645
1684770601950368	16.645
1684770601953368	16.645
1684770601956369	16.645
1684770601958368	16.645
1684770601962369	16.645
1684770601965370	16.645
1684770601973370	16.645
1684770601976367	16.645
1684770601978368	16.645
1684770601983366	16.645
1684770601988367	16.645
1684770601992369	16.645
1684770601994368	16.645
1684770601996367	16.645
1684770601999368	16.645
1684770602004428	16.645
1684770602007368	16.645
1684770602009370	16.645
1684770602011368	16.645
1684770602014368	16.645
1684770602017368	16.645
1684770602022368	16.645
1684770602024368	16.645
1684770602026368	16.645
1684770602029367	16.645
1684770602034368	16.645
1684770602037367	16.645
1684770602039368	16.645
1684770602041368	16.645
1684770602044368	16.645
1684770602048368	16.645
1684770602051368	16.645
1684770602056369	16.645
1684770602062369	16.645
1684770602064368	16.645
1684770602066368	16.645
1684770602069368	16.645
1684770602072506	16.645
1684770602076368	16.645
1684770602079367	16.645
1684770602081366	16.645
1684770602089367	16.645
1684770602094368	16.645
1684770602099368	16.645
1684770602104366	16.645
1684770602109368	16.645
1684770602114368	16.645
1684770602122369	16.645
1684770602124368	16.645
1684770602127368	16.645
1684770602129370	16.645
1684770602132368	16.645
1684770602134368	16.645
1684770602139369	16.646
1684770602142369	16.646
