time	volts
1684945350578541	16.405
1684945350578541	16.405
1684945350579540	16.405
1684945350580540	16.405
1684945350580540	16.405
1684945350581540	16.405
1684945350582602	16.404
1684945350582602	16.404
1684945350583622	16.404
1684945350584621	16.404
1684945350585644	16.404
1684945350585644	16.404
1684945350588631	16.404
1684945350590634	16.404
1684945350593657	16.404
1684945350598621	16.404
1684945350598621	16.404
1684945350603624	16.404
1684945350605718	16.404
1684945350611710	16.404
1684945350613708	16.404
1684945350616625	16.404
1684945350619705	16.404
1684945350621708	16.404
1684945350624698	16.404
1684945350628704	16.404
1684945350628704	16.404
1684945350631628	16.404
1684945350636622	16.404
1684945350639624	16.404
1684945350641623	16.404
1684945350644000	16.404
1684945350648757	16.404
1684945350651755	16.404
1684945350653810	16.404
1684945350656840	16.404
1684945350658831	16.404
1684945350664288	16.404
1684945350666282	16.404
1684945350669528	16.399
1684945350671638	16.399
1684945350673700	16.399
1684945350676654	16.399
1684945350682010	16.399
1684945350684010	16.399
1684945350686010	16.399
1684945350689010	16.399
1684945350695002	16.399
1684945350696001	16.399
1684945350698000	16.399
1684945350701008	16.399
1684945350704008	16.399
1684945350714759	16.399
1684945350716765	16.399
1684945350722171	16.399
1684945350726556	16.399
1684945350731038	16.399
1684945350734926	16.399
1684945350735926	16.399
1684945350739404	16.399
1684945350742780	16.399
1684945350746378	16.399
1684945350748388	16.399
1684945350752208	16.399
1684945350754668	16.399
1684945350756106	16.399
1684945350761732	16.399
1684945350764752	16.399
1684945350766742	16.399
1684945350769738	16.399
1684945350772254	16.399
1684945350776256	16.399
1684945350779281	16.399
1684945350783266	16.399
1684945350784269	16.399
1684945350787275	16.399
1684945350789266	16.399
1684945350794268	16.399
1684945350797576	16.399
1684945350799581	16.399
1684945350801580	16.399
1684945350806578	16.399
1684945350809578	16.399
1684945350811580	16.399
1684945350816850	16.399
1684945350819850	16.399
1684945350821849	16.399
1684945350824848	16.399
1684945350826850	16.399
1684945350829849	16.399
1684945350831852	16.399
1684945350836851	16.399
1684945350838848	16.399
1684945350844860	16.399
1684945350851849	16.399
1684945350856856	16.399
1684945350859854	16.399
1684945350862864	16.399
1684945350864868	16.399
1684945350866858	16.399
1684945350872428	16.404
1684945350874428	16.404
1684945350876436	16.404
1684945350879414	16.404
1684945350881428	16.404
1684945350884415	16.404
1684945350889415	16.404
1684945350891428	16.404
1684945350897416	16.404
1684945350899416	16.404
1684945350900413	16.404
1684945350904413	16.404
1684945350906413	16.404
1684945350909418	16.404
1684945350912415	16.404
1684945350916415	16.404
1684945350919415	16.404
1684945350929899	16.404
1684945350934898	16.404
1684945350937376	16.404
1684945350940373	16.404
1684945350942375	16.404
1684945350944371	16.404
1684945350947375	16.404
1684945350952371	16.404
1684945350954370	16.404
1684945350957376	16.404
1684945350960673	16.404
1684945350962678	16.404
1684945350967993	16.404
1684945350969989	16.402
1684945350972499	16.402
1684945350975499	16.402
1684945350979498	16.402
1684945350982498	16.402
1684945350985498	16.402
1684945350987517	16.402
1684945350990499	16.402
1684945350994792	16.402
1684945350997792	16.402
1684945350999792	16.402
1684945351003071	16.402
1684945351004076	16.402
1684945351015076	16.402
1684945351017081	16.402
1684945351023077	16.402
1684945351025076	16.402
1684945351027078	16.402
1684945351035429	16.402
1684945351038431	16.402
1684945351040430	16.402
1684945351043430	16.402
1684945351048429	16.402
1684945351050431	16.402
1684945351055430	16.402
1684945351057436	16.402
1684945351065446	16.402
1684945351070944	16.399
1684945351074950	16.399
1684945351077950	16.399
1684945351079952	16.399
1684945351085952	16.399
1684945351087950	16.399
1684945351090951	16.399
1684945351092961	16.399
1684945351095951	16.399
1684945351100964	16.399
1684945351100964	16.399
1684945351105954	16.399
1684945351107952	16.399
1684945351114952	16.399
1684945351122952	16.399
1684945351125952	16.399
1684945351128952	16.399
1684945351131952	16.399
1684945351134952	16.399
1684945351138952	16.399
1684945351141948	16.399
1684945351143955	16.399
1684945351146950	16.399
1684945351148953	16.399
1684945351153952	16.399
1684945351155949	16.399
1684945351158958	16.399
1684945351161957	16.399
1684945351166958	16.399
1684945351168955	16.399
1684945351170957	16.403
1684945351174092	16.403
1684945351175093	16.403
1684945351178089	16.403
1684945351184089	16.403
1684945351186090	16.403
1684945351189095	16.403
1684945351190093	16.403
1684945351193090	16.403
1684945351196089	16.403
1684945351201090	16.403
1684945351204089	16.403
1684945351206089	16.403
1684945351214214	16.403
1684945351218213	16.403
1684945351224213	16.403
1684945351228213	16.403
1684945351234212	16.403
1684945351238214	16.403
1684945351246220	16.403
1684945351248212	16.403
1684945351251362	16.403
1684945351253376	16.403
1684945351255362	16.403
1684945351260430	16.403
1684945351263431	16.403
1684945351266430	16.403
1684945351268431	16.403
1684945351271944	16.4
1684945351273944	16.4
1684945351276944	16.4
1684945351281946	16.4
1684945351282944	16.4
1684945351285324	16.4
1684945351289326	16.4
1684945351294329	16.4
1684945351295326	16.4
1684945351298326	16.4
1684945351301338	16.4
1684945351303324	16.4
1684945351308456	16.4
1684945351310458	16.4
1684945351314456	16.4
1684945351319596	16.4
1684945351321596	16.4
1684945351324597	16.4
1684945351326597	16.4
1684945351329597	16.4
1684945351331597	16.4
1684945351333597	16.4
1684945351338598	16.4
1684945351341619	16.4
1684945351346950	16.4
1684945351349072	16.4
1684945351349072	16.4
1684945351354257	16.4
1684945351356287	16.4
1684945351358282	16.4
1684945351361287	16.4
1684945351364281	16.4
1684945351366288	16.4
1684945351371568	16.402
1684945351378870	16.402
1684945351381124	16.402
1684945351383122	16.402
1684945351386128	16.402
1684945351390138	16.402
1684945351391560	16.402
1684945351396566	16.402
1684945351398574	16.402
1684945351402013	16.402
1684945351404021	16.402
1684945351407022	16.402
1684945351412050	16.402
1684945351415038	16.402
1684945351417032	16.402
1684945351426037	16.402
1684945351432034	16.402
1684945351436033	16.402
1684945351437035	16.402
1684945351439034	16.402
1684945351441034	16.402
1684945351444034	16.402
1684945351449034	16.402
1684945351451040	16.402
1684945351454046	16.402
1684945351461063	16.402
1684945351461063	16.402
1684945351464080	16.402
1684945351466065	16.402
1684945351469054	16.402
1684945351472571	16.402
1684945351474573	16.402
1684945351479572	16.402
1684945351482570	16.402
1684945351484572	16.402
1684945351486572	16.402
1684945351491571	16.402
1684945351494571	16.402
1684945351497571	16.402
1684945351499571	16.402
1684945351502571	16.402
1684945351507583	16.402
1684945351512572	16.402
1684945351514571	16.402
1684945351524570	16.402
1684945351529572	16.402
1684945351537570	16.402
1684945351539568	16.402
1684945351541569	16.402
1684945351544572	16.402
1684945351547570	16.402
1684945351549577	16.402
1684945351554582	16.402
1684945351557573	16.402
1684945351559577	16.402
1684945351561576	16.402
1684945351564576	16.402
1684945351569574	16.402
1684945351572087	16.405
1684945351574091	16.405
1684945351576085	16.405
1684945351583086	16.405
1684945351584086	16.405
1684945351586088	16.405
1684945351589086	16.405
1684945351596272	16.405
1684945351597256	16.405
1684945351599256	16.405
1684945351601256	16.405
1684945351604311	16.405
1684945351607315	16.405
1684945351611325	16.405
1684945351614312	16.405
1684945351616312	16.405
1684945351624314	16.405
1684945351626312	16.405
1684945351633313	16.405
1684945351634319	16.405
1684945351637315	16.405
1684945351639314	16.405
1684945351641314	16.405
1684945351644314	16.405
1684945351649312	16.405
1684945351651314	16.405
1684945351654312	16.405
1684945351657393	16.405
1684945351662382	16.405
1684945351664383	16.405
1684945351666380	16.405
1684945351669741	16.405
1684945351671247	16.402
1684945351674253	16.402
1684945351679254	16.402
1684945351687252	16.402
1684945351689252	16.402
1684945351691253	16.402
1684945351694253	16.402
1684945351696255	16.402
1684945351699259	16.402
1684945351704253	16.402
1684945351707253	16.402
1684945351709255	16.402
1684945351714254	16.402
1684945351715254	16.402
1684945351724252	16.402
1684945351729254	16.402
1684945351737551	16.402
1684945351739550	16.402
1684945351741552	16.402
1684945351744552	16.402
1684945351747202	16.402
1684945351749246	16.402
1684945351754447	16.402
1684945351756574	16.402
1684945351759702	16.402
1684945351761766	16.402
1684945351766110	16.402
1684945351769176	16.402
1684945351774107	16.401
1684945351779548	16.401
1684945351784834	16.401
1684945351789822	16.401
1684945351791820	16.401
1684945351794839	16.401
1684945351799821	16.401
1684945351801822	16.401
1684945351804824	16.401
1684945351806820	16.401
1684945351809820	16.401
1684945351814077	16.401
1684945351816140	16.401
1684945351819142	16.401
1684945351829140	16.401
1684945351831142	16.401
1684945351834142	16.401
1684945351836139	16.401
1684945351842139	16.401
1684945351844140	16.401
1684945351847142	16.401
1684945351849142	16.401
1684945351854144	16.401
1684945351856140	16.401
1684945351859145	16.401
1684945351862144	16.401
1684945351864148	16.401
1684945351866146	16.401
1684945351872657	16.403
1684945351875660	16.403
1684945351876660	16.403
1684945351879660	16.403
1684945351881659	16.403
1684945351884660	16.403
1684945351889304	16.403
1684945351897304	16.403
1684945351899303	16.403
1684945351901303	16.403
1684945351904310	16.403
1684945351907304	16.403
1684945351909303	16.403
1684945351914305	16.403
1684945351916304	16.403
1684945351919304	16.403
1684945351927304	16.403
1684945351932304	16.403
1684945351937304	16.403
1684945351939305	16.403
1684945351942304	16.403
1684945351944305	16.403
1684945351947308	16.403
1684945351952305	16.403
1684945351954304	16.403
1684945351957310	16.403
1684945351961311	16.403
1684945351963312	16.403
1684945351969310	16.403
1684945351974824	16.401
1684945351977823	16.401
1684945351979824	16.401
1684945351982094	16.401
1684945351985104	16.401
1684945351990101	16.401
1684945351992101	16.401
1684945351994102	16.401
1684945352000101	16.401
1684945352001101	16.401
1684945352002104	16.401
1684945352007100	16.401
1684945352010102	16.401
1684945352012102	16.401
1684945352017100	16.401
1684945352019114	16.401
1684945352025100	16.401
1684945352030434	16.401
1684945352035434	16.401
1684945352040434	16.401
1684945352042434	16.401
1684945352045434	16.401
1684945352048435	16.401
1684945352050434	16.401
1684945352055434	16.401
1684945352058443	16.401
1684945352060443	16.401
1684945352063451	16.401
1684945352065446	16.401
1684945352070443	16.401
1684945352073953	16.404
1684945352075954	16.404
1684945352077959	16.404
1684945352080954	16.404
1684945352084957	16.404
1684945352088953	16.404
1684945352090954	16.404
1684945352095384	16.404
1684945352097841	16.404
1684945352100332	16.404
1684945352108333	16.404
1684945352110332	16.404
1684945352120332	16.404
1684945352126332	16.404
1684945352128333	16.404
1684945352131331	16.404
1684945352133334	16.404
1684945352135334	16.404
1684945352138334	16.404
1684945352143331	16.404
1684945352145347	16.404
1684945352148336	16.404
1684945352150344	16.404
1684945352156344	16.404
1684945352158367	16.404
1684945352161367	16.404
1684945352163354	16.404
1684945352165355	16.404
1684945352168359	16.404
1684945352173916	16.399
1684945352176898	16.399
1684945352177898	16.399
1684945352180898	16.399
1684945352186898	16.399
1684945352188942	16.399
1684945352191948	16.399
1684945352194950	16.399
1684945352198950	16.399
1684945352198950	16.399
1684945352202950	16.399
1684945352206950	16.399
1684945352208967	16.399
1684945352212960	16.399
1684945352214960	16.399
1684945352226950	16.399
1684945352229958	16.399
1684945352234954	16.399
1684945352236961	16.399
1684945352238950	16.399
1684945352241950	16.399
1684945352243950	16.399
1684945352249948	16.399
1684945352250967	16.399
1684945352254960	16.399
1684945352256950	16.399
1684945352257960	16.399
1684945352261958	16.399
1684945352266960	16.399
1684945352267960	16.399
1684945352271958	16.399
1684945352275014	16.402
1684945352276014	16.402
1684945352281012	16.402
1684945352283029	16.402
1684945352287016	16.402
1684945352289030	16.402
1684945352293030	16.402
1684945352296015	16.402
1684945352298014	16.402
1684945352301030	16.402
1684945352304028	16.402
1684945352308014	16.402
1684945352313016	16.402
1684945352318024	16.402
1684945352321027	16.402
1684945352330028	16.402
1684945352333015	16.402
1684945352336026	16.402
1684945352338026	16.402
1684945352342012	16.402
1684945352344012	16.402
1684945352350011	16.402
1684945352351018	16.402
1684945352355012	16.402
1684945352356011	16.402
1684945352358016	16.402
1684945352361019	16.402
1684945352367017	16.402
1684945352369017	16.402
1684945352371020	16.402
1684945352373538	16.4
1684945352376536	16.4
1684945352381536	16.4
1684945352384536	16.4
1684945352386536	16.4
1684945352388538	16.4
1684945352394546	16.4
1684945352396655	16.4
1684945352403658	16.4
1684945352406671	16.4
1684945352408662	16.4
1684945352411666	16.4
1684945352413657	16.4
1684945352421657	16.4
1684945352428864	16.4
1684945352431060	16.4
1684945352433108	16.4
1684945352436308	16.4
1684945352441447	16.4
1684945352444682	16.4
1684945352445702	16.4
1684945352448108	16.4
1684945352451204	16.4
1684945352453254	16.4
1684945352456919	16.4
1684945352461578	16.4
1684945352464764	16.4
1684945352466750	16.4
1684945352470750	16.4
1684945352474278	16.403
1684945352476262	16.403
1684945352478260	16.403
1684945352481260	16.403
1684945352483260	16.403
1684945352486260	16.403
1684945352492260	16.403
1684945352494261	16.403
1684945352496260	16.403
1684945352499264	16.403
1684945352503274	16.403
1684945352507392	16.403
1684945352511276	16.403
1684945352524784	16.403
1684945352529790	16.403
1684945352532798	16.403
1684945352534952	16.403
1684945352535957	16.403
1684945352539958	16.403
1684945352541955	16.403
1684945352547958	16.403
1684945352549967	16.403
1684945352552952	16.403
1684945352554975	16.403
1684945352556952	16.403
1684945352562959	16.403
1684945352563963	16.403
1684945352567092	16.403
1684945352569605	16.403
1684945352570604	16.403
1684945352577113	16.402
1684945352580114	16.402
1684945352583604	16.402
1684945352585053	16.402
1684945352586061	16.402
1684945352594412	16.402
1684945352595414	16.402
1684945352597410	16.402
1684945352598410	16.402
1684945352601410	16.402
1684945352606410	16.402
1684945352609412	16.402
1684945352611411	16.402
1684945352614411	16.402
1684945352617738	16.402
1684945352622689	16.402
1684945352623699	16.402
1684945352637688	16.402
1684945352639688	16.402
1684945352645687	16.402
