time	volts
1684934562318927	16.347
1684934562319930	16.347
1684934562319930	16.347
1684934562320934	16.347
1684934562322329	16.347
1684934562322929	16.347
1684934562322929	16.347
1684934562323929	16.347
1684934562323929	16.347
1684934562324929	16.347
1684934562325929	16.347
1684934562325929	16.347
1684934562326929	16.347
1684934562326929	16.347
1684934562327929	16.347
1684934562327929	16.347
1684934562332930	16.347
1684934562334929	16.347
1684934562337463	16.347
1684934562340468	16.347
1684934562344928	16.347
1684934562346930	16.347
1684934562349930	16.347
1684934562354928	16.347
1684934562355929	16.347
1684934562359928	16.347
1684934562362930	16.335
1684934562365933	16.335
1684934562367930	16.335
1684934562369928	16.335
1684934562374928	16.335
1684934562377928	16.335
1684934562379928	16.335
1684934562381938	16.335
1684934562385027	16.335
1684934562389928	16.335
1684934562392930	16.335
1684934562394928	16.335
1684934562396928	16.335
1684934562399928	16.335
1684934562408582	16.335
1684934562412930	16.335
1684934562414929	16.335
1684934562417930	16.335
1684934562420928	16.335
1684934562422930	16.335
1684934562425927	16.335
1684934562430928	16.335
1684934562433018	16.335
1684934562434928	16.335
1684934562437930	16.335
1684934562442929	16.335
1684934562444929	16.335
1684934562448382	16.335
1684934562450928	16.335
1684934562452927	16.335
1684934562455928	16.335
1684934562459929	16.335
1684934562462930	16.341
1684934562465927	16.341
1684934562467927	16.341
1684934562472930	16.341
1684934562475928	16.341
1684934562477928	16.341
1684934562481015	16.341
1684934562483014	16.341
1684934562489012	16.341
1684934562491014	16.341
1684934562493014	16.341
1684934562495015	16.341
1684934562498016	16.341
1684934562505014	16.341
1684934562516014	16.341
1684934562520016	16.341
1684934562523014	16.341
1684934562526014	16.341
1684934562528014	16.341
1684934562533014	16.341
1684934562535016	16.341
1684934562538094	16.341
1684934562541015	16.341
1684934562543014	16.341
1684934562548017	16.341
1684934562551014	16.341
1684934562553014	16.341
1684934562556014	16.341
1684934562560015	16.341
1684934562563015	16.343
1684934562566012	16.343
1684934562568014	16.343
1684934562571015	16.343
1684934562573014	16.343
1684934562576013	16.343
1684934562581014	16.343
1684934562583015	16.343
1684934562585016	16.343
1684934562588015	16.343
1684934562594014	16.343
1684934562595015	16.343
1684934562598016	16.343
1684934562603012	16.343
1684934562606016	16.343
1684934562612017	16.343
1684934562616016	16.343
1684934562619016	16.343
1684934562621015	16.343
1684934562624015	16.343
1684934562626015	16.343
1684934562631013	16.343
1684934562633014	16.343
1684934562636015	16.343
1684934562638015	16.343
1684934562641014	16.343
1684934562647014	16.343
1684934562649014	16.343
1684934562651015	16.343
1684934562654014	16.343
1684934562656016	16.343
1684934562661015	16.343
1684934562663015	16.345
1684934562671014	16.345
1684934562674014	16.345
1684934562676015	16.345
1684934562678016	16.345
1684934562681015	16.345
1684934562686015	16.345
1684934562689014	16.345
1684934562691015	16.345
1684934562694016	16.345
1684934562696015	16.345
1684934562701015	16.345
1684934562704014	16.345
1684934562706012	16.345
1684934562708014	16.345
1684934562717014	16.345
1684934562719014	16.345
1684934562724014	16.345
1684934562727014	16.345
1684934562729016	16.345
1684934562731015	16.345
1684934562734014	16.345
1684934562739016	16.345
1684934562741015	16.345
1684934562744014	16.345
1684934562746015	16.345
1684934562749014	16.345
1684934562752534	16.345
1684934562756016	16.345
1684934562759014	16.345
1684934562762015	16.345
1684934562764014	16.343
1684934562767014	16.343
1684934562772015	16.343
1684934562774014	16.343
1684934562777014	16.343
1684934562779014	16.343
1684934562784012	16.343
1684934562787013	16.343
1684934562789016	16.343
1684934562791014	16.343
1684934562794015	16.343
1684934562797015	16.343
1684934562804016	16.343
1684934562809014	16.343
1684934562815018	16.343
1684934562817015	16.343
1684934562822016	16.343
1684934562824015	16.343
1684934562827012	16.343
1684934562829015	16.343
1684934562832015	16.343
1684934562839014	16.343
1684934562840015	16.343
1684934562842014	16.343
1684934562844014	16.343
1684934562847014	16.343
1684934562852016	16.343
1684934562854015	16.343
1684934562857014	16.343
1684934562860014	16.343
1684934562862016	16.343
1684934562865016	16.344
1684934562870015	16.344
1684934562872015	16.344
1684934562875016	16.344
1684934562877012	16.344
1684934562882018	16.344
1684934562884014	16.344
1684934562887015	16.344
1684934562890015	16.344
1684934562892016	16.344
1684934562897015	16.344
1684934562900014	16.344
1684934562904016	16.344
1684934562917016	16.344
1684934562919014	16.344
1684934562925014	16.344
1684934562930014	16.344
1684934562932012	16.344
1684934562935012	16.344
1684934562937016	16.344
1684934562942015	16.344
1684934562945014	16.344
1684934562947016	16.344
1684934562950016	16.344
1684934562953014	16.344
1684934562955014	16.344
1684934562962015	16.344
1684934562963016	16.344
1684934562965015	16.345
1684934562967015	16.345
1684934562970015	16.345
1684934562975012	16.345
1684934562977015	16.345
1684934562980015	16.345
1684934562983015	16.345
1684934562985014	16.345
1684934562990015	16.345
1684934562993015	16.345
1684934562995014	16.345
1684934562997012	16.345
1684934563000016	16.345
1684934563007014	16.345
1684934563015015	16.345
1684934563018015	16.345
1684934563025014	16.345
1684934563032014	16.345
1684934563035014	16.345
1684934563040014	16.345
1684934563043014	16.345
1684934563045016	16.345
1684934563047015	16.345
1684934563050015	16.345
1684934563055014	16.345
1684934563057014	16.345
1684934563060014	16.345
1684934563062015	16.345
1684934563065015	16.334
1684934563069014	16.334
1684934563077013	16.334
1684934563080182	16.334
1684934563082015	16.334
1684934563085016	16.334
1684934563090014	16.334
1684934563093015	16.334
1684934563100016	16.334
1684934563102015	16.334
1684934563105014	16.334
1684934563111014	16.334
1684934563115012	16.334
1684934563118014	16.334
1684934563121015	16.334
1684934563123016	16.334
1684934563128015	16.334
1684934563133016	16.334
1684934563138014	16.334
1684934563140015	16.334
1684934563143015	16.334
1684934563145015	16.334
1684934563148014	16.334
1684934563153014	16.334
1684934563155017	16.334
1684934563157014	16.334
1684934563162014	16.334
1684934563165014	16.334
1684934563168014	16.339
1684934563170014	16.339
1684934563173014	16.339
1684934563175014	16.339
1684934563178015	16.339
1684934563183012	16.339
1684934563185014	16.339
1684934563188016	16.339
1684934563190014	16.339
