time	rpm
1684934562319930	0
1684934562319930	0
1684934562320934	0
1684934562321930	0
1684934562322608	0
1684934562322929	0
1684934562322929	0
1684934562323929	0
1684934562323929	0
1684934562324929	0
1684934562325929	0
1684934562326929	0
1684934562326929	0
1684934562327929	0
1684934562327929	0
1684934562328929	0
1684934562332930	0
1684934562334929	0
1684934562337935	0
1684934562340468	0
1684934562345930	0
1684934562346930	0
1684934562349930	0
1684934562354928	0
1684934562355929	0
1684934562359928	0
1684934562362930	0
1684934562366929	0
1684934562367930	0
1684934562369928	0
1684934562374928	0
1684934562377928	0
1684934562380931	0
1684934562381938	0
1684934562385826	0
1684934562389928	0
1684934562392930	0
1684934562395928	0
1684934562396928	0
1684934562399928	0
1684934562408930	0
1684934562412930	0
1684934562414929	0
1684934562417930	0
1684934562420928	0
1684934562422930	0
1684934562425927	0
1684934562430928	4
1684934562433018	7
1684934562434928	10
1684934562437930	14
1684934562442929	20
1684934562444929	23
1684934562448382	26
1684934562450928	29
1684934562453929	32
1684934562455928	36
1684934562459929	41
1684934562462930	45
1684934562465927	48
1684934562467927	51
1684934562472930	57
1684934562475928	60
1684934562480506	66
1684934562481015	67
1684934562483014	69
1684934562489012	76
1684934562491014	79
1684934562493014	82
1684934562495015	85
1684934562498016	88
1684934562508015	100
1684934562517015	110
1684934562520016	116
1684934562523014	119
1684934562526014	123
1684934562528014	126
1684934562533014	128
1684934562535016	129
1684934562538094	132
1684934562541015	135
1684934562543014	138
1684934562548017	144
1684934562551014	147
1684934562553014	150
1684934562556014	153
1684934562560015	159
1684934562563015	162
1684934562566012	165
1684934562568014	168
1684934562571015	171
1684934562573014	174
1684934562576013	178
1684934562581014	183
1684934562583015	186
1684934562585016	189
1684934562588015	192
1684934562594014	199
1684934562595015	201
1684934562599016	204
1684934562603012	210
1684934562606016	213
1684934562612017	220
1684934562616016	225
1684934562619016	229
1684934562621015	231
1684934562624015	235
1684934562626015	238
1684934562632016	244
1684934562633014	246
1684934562636015	250
1684934562638015	257
1684934562641014	258
1684934562647014	260
1684934562649014	261
1684934562651015	262
1684934562654014	263
1684934562656016	264
1684934562661015	266
1684934562666016	268
1684934562671014	271
1684934562674014	272
1684934562676015	273
1684934562678016	274
1684934562681015	275
1684934562686015	277
1684934562689014	278
1684934562691015	279
1684934562694016	280
1684934562696015	281
1684934562701015	283
1684934562704014	284
1684934562706012	285
1684934562708014	286
1684934562717014	290
1684934562719014	291
1684934562724014	293
1684934562727014	294
1684934562729016	295
1684934562731015	296
1684934562734014	297
1684934562739016	299
1684934562741015	300
1684934562745012	300
1684934562746015	300
1684934562749014	300
1684934562752534	300
1684934562756016	300
1684934562759014	300
1684934562762015	300
1684934562767014	300
1684934562767014	300
1684934562772015	300
1684934562774014	300
1684934562777014	300
1684934562779014	300
1684934562784012	300
1684934562787013	300
1684934562789016	300
1684934562791014	300
1684934562794015	300
1684934562797015	300
1684934562804016	300
1684934562809014	300
1684934562815018	300
1684934562819014	300
1684934562822016	300
1684934562824015	300
1684934562827012	300
1684934562830014	300
1684934562832015	300
1684934562839014	300
1684934562840015	300
1684934562842014	300
1684934562844014	300
1684934562848016	300
1684934562852016	300
1684934562854015	300
1684934562857014	301
1684934562860014	301
1684934562862016	301
1684934562865016	302
1684934562870015	302
1684934562872015	303
1684934562875016	303
1684934562878016	303
1684934562882018	304
