time,volts
1684165891197730,15.712
1684165891712194,15.713
1684165892194714,15.715
1684165892707935,15.712
1684165893192520,15.716
1684165893705006,15.714
1684165894188549,15.709
1684165894701579,15.713
1684165895185660,15.714
1684165895716029,15.712
1684165896185805,15.716
1684165896701916,15.706
1684165897186051,15.703
1684165897700749,15.707
1684165898186001,15.707
1684165898716906,15.707
1684165899187239,15.702
1684165899700726,15.701
1684165900200495,15.695
1684165900732028,15.696
1684165901200257,15.697
1684165901713030,15.697
1684165902184217,15.697
1684165902703032,15.694
1684165903186070,15.677
1684165903715082,15.679
1684165904197248,15.681
1684165904711295,15.68
1684165905192591,15.675
1684165905710456,15.678
1684165906193860,15.655
1684165906709881,15.659
1684165907192656,15.658
1684165907707877,15.659
1684165908192471,15.659
1684165908706667,15.657
1684165909192374,15.627
1684165909709476,15.629
1684165910191338,15.628
1684165910704919,15.629
1684165911191385,15.623
1684165911703560,15.625
1684165912187170,15.589
1684165912701609,15.585
1684165913200026,15.587
1684165913702804,15.583
1684165914187438,15.583
1684165914702623,15.582
1684165915184195,15.538
1684165915701302,15.539
1684165916187054,15.537
1684165916701640,15.539
1684165917185526,15.532
1684165917714292,15.535
1684165918198521,15.482
1684165918713160,15.481
1684165919195864,15.483
1684165919708475,15.484
1684165920192956,15.482
1684165920724050,15.477
1684165921191527,15.415
1684165921708036,15.417
1684165922193189,15.416
1684165922707000,15.414
1684165923189626,15.404
1684165923705630,15.412
1684165924199630,15.337
1684165924711564,15.338
1684165925195132,15.339
1684165925708530,15.337
1684165926192393,15.333
1684165926718571,15.332
1684165927187383,15.258
1684165927703306,15.256
1684165928189640,15.255
1684165928703528,15.251
1684165929185674,15.253
1684165929715810,15.25
1684165930185512,15.158
1684165930703392,15.163
1684165931201949,15.156
1684165931715646,15.157
1684165932200143,15.151
1684165932716402,15.148
1684165933187888,15.055
1684165933703052,15.057
1684165934186160,15.05
1684165934700358,15.054
1684165935183377,15.05
1684165935714023,15.048
1684165936184358,14.94
1684165936713884,14.947
1684165937196851,14.937
1684165937710292,14.937
1684165938195727,14.944
1684165938713684,14.932
1684165939196498,14.82
1684165939713619,14.821
1684165940198042,14.821
1684165940714276,14.82
1684165941196388,14.815
1684165941710882,14.813
1684165942194166,14.692
1684165942708887,14.694
1684165943194037,14.692
1684165943705675,14.682
1684165944187641,14.689
1684165944703311,14.68
1684165945183935,14.535
1684165945699755,14.543
1684165946198357,14.549
1684165946713175,14.544
1684165947195999,14.544
1684165947710588,14.54
1684165948195358,14.398
1684165948711484,14.407
1684165949192674,14.403
1684165949707027,14.401
1684165950190891,14.403
1684165950707212,14.395
