time	volts
1684334416269854	16.714
1684334416307840	16.714
1684334416354202	16.714
1684334416401172	16.714
1684334416447278	16.714
1684334416523941	16.714
1684334416585920	16.714
1684334416648200	16.714
1684334416695685	16.714
1684334416742361	16.714
1684334416790292	16.714
1684334416838301	16.714
1684334416885274	16.714
1684334416932495	16.714
1684334416979565	16.696
1684334417027234	16.696
1684334417074318	16.696
1684334417120328	16.696
1684334417167181	16.696
1684334417214231	16.696
1684334417260594	16.696
1684334417306952	16.696
1684334417353598	16.696
1684334417399670	16.696
1684334417446282	16.696
1684334417494400	16.696
1684334417540356	16.696
1684334417586672	16.696
1684334417632926	16.696
1684334417679548	16.696
1684334417726431	16.696
1684334417773302	16.696
1684334417819622	16.696
1684334417866626	16.696
1684334417914190	16.696
1684334417961698	16.696
1684334418009214	16.696
1684334418056218	16.696
1684334418103264	16.696
1684334418150976	16.696
1684334418196280	16.696
1684334418243442	16.696
1684334418291778	16.696
1684334418336426	16.696
1684334418382456	16.696
1684334418430459	16.677
1684334418475588	16.677
1684334418523286	16.677
1684334418569471	16.677
1684334418617195	16.677
1684334418664552	16.677
1684334418711118	16.677
1684334418757792	16.677
1684334418803878	16.677
1684334418851928	16.677
1684334418898006	16.677
1684334418945774	16.677
1684334418991786	16.677
1684334419038368	16.677
1684334419084630	16.677
1684334419131646	16.677
1684334419178675	16.677
1684334419225980	16.677
1684334419273152	16.677
1684334419319513	16.677
1684334419366851	16.677
1684334419413364	16.677
1684334419460410	16.677
1684334419506438	16.677
1684334419551849	16.677
1684334419598936	16.677
1684334419647006	16.677
1684334419694002	16.677
1684334419741520	16.677
1684334419789066	16.677
1684334419836963	16.677
1684334419884486	16.617
1684334419930859	16.617
1684334419978943	16.617
1684334420024962	16.617
1684334420072652	16.617
1684334420118757	16.617
1684334420165770	16.617
1684334420212712	16.617
1684334420259214	16.617
1684334420305338	16.617
1684334420351904	16.617
1684334420399046	16.617
1684334420445968	16.617
1684334420492312	16.617
1684334420537910	16.617
1684334420584536	16.617
1684334420630673	16.617
1684334420677288	16.617
1684334420725203	16.617
1684334420756242	15.371
1684334420802272	15.37
1684334420849592	15.37
1684334420896238	15.37
1684334420943243	15.37
1684334420990870	15.37
1684334421037881	15.37
1684334421085422	15.37
1684334421133420	15.37
1684334421179666	15.37
1684334421227444	15.37
1684334421273195	15.37
1684334421320170	15.37
1684334421367178	15.37
1684334421414882	15.37
1684334421462778	15.37
1684334421510163	15.37
1684334421556966	15.37
1684334421603748	15.37
1684334421651704	15.37
1684334421699703	15.37
1684334421747989	15.37
1684334421795662	15.37
1684334421841662	15.37
1684334421888273	15.37
1684334421935216	15.37
1684334421981758	15.37
1684334422029762	15.37
1684334422076782	15.37
1684334422107684	15.354
1684334422153726	15.354
1684334422201311	15.354
1684334422248521	15.354
1684334422296091	15.354
1684334422344012	15.354
1684334422389344	15.354
1684334422436011	15.354
1684334422483051	15.354
1684334422529012	15.354
1684334422576608	15.354
1684334422622159	15.354
1684334422669034	15.354
1684334422715130	15.354
1684334422761073	15.354
1684334422807885	15.354
1684334422854886	15.354
1684334422901412	15.354
1684334422948034	15.354
1684334422994662	15.354
1684334423041659	15.354
1684334423088899	15.354
1684334423137279	15.354
1684334423183392	15.354
1684334423231716	15.351
1684334423277167	15.351
1684334423324213	15.351
1684334423371282	15.351
1684334423418045	15.351
1684334423449588	15.33
1684334423495242	15.33
1684334423543353	15.33
1684334423589631	15.33
1684334423636474	15.33
1684334423684014	15.33
1684334423730806	15.33
1684334423777553	15.33
1684334423824946	15.33
1684334423870960	15.33
1684334423917482	15.33
1684334423965062	15.33
1684334424012387	15.33
1684334424059090	15.33
1684334424104884	15.338
1684334424151600	15.338
1684334424198948	15.338
1684334424245864	15.338
1684334424291822	15.338
1684334424339032	15.338
1684334424385722	15.338
1684334424431725	15.338
1684334424478652	15.338
1684334424526286	15.338
1684334424572693	15.338
1684334424619154	15.338
1684334424665515	15.338
1684334424711989	15.338
1684334424759017	15.338
1684334424807104	15.338
1684334424838538	15.314
1684334424885187	15.314
1684334424931878	15.314
1684334424978694	15.314
1684334425024760	15.314
1684334425071988	15.314
1684334425119146	15.314
1684334425165070	15.314
1684334425211872	15.314
1684334425258714	15.314
1684334425305973	15.314
1684334425352926	15.314
1684334425400536	15.314
1684334425445602	15.309
1684334425493896	15.309
1684334425539658	15.309
1684334425585588	15.309
1684334425632107	15.309
1684334425679270	15.309
1684334425726766	15.309
1684334425773942	15.309
1684334425821190	15.309
1684334425866791	15.309
1684334425912949	15.309
1684334425958764	15.309
1684334426004803	15.309
1684334426051372	15.309
1684334426098242	15.309
1684334426145547	15.309
1684334426192884	15.309
1684334426223878	15.299
1684334426269779	15.299
1684334426316476	15.299
1684334426362607	15.299
1684334426409600	15.299
1684334426456195	15.299
1684334426501810	15.299
1684334426548841	15.299
1684334426595522	15.299
1684334426642592	15.299
1684334426689210	15.299
1684334426735965	15.299
1684334426783374	15.299
1684334426829957	15.299
1684334426877471	15.299
1684334426923283	15.299
1684334426970071	15.299
1684334427016212	15.299
1684334427063262	15.299
1684334427109712	15.3
1684334427156850	15.3
1684334427203482	15.3
1684334427249191	15.3
1684334427294865	15.3
1684334427340779	15.3
1684334427387811	15.3
1684334427432742	15.3
1684334427478719	15.3
1684334427524663	15.3
1684334427570767	15.3
1684334427600997	15.28
1684334427648450	15.28
1684334427695053	15.28
1684334427741688	15.28
1684334427787980	15.28
1684334427832901	15.28
1684334427878777	15.28
1684334427926616	15.28
1684334427973954	15.28
1684334428020250	15.28
1684334428066248	15.28
1684334428113346	15.28
1684334428159546	15.28
1684334428206376	15.28
1684334428253052	15.28
1684334428300646	15.28
1684334428347514	15.28
1684334428394646	15.28
1684334428441757	15.28
1684334428488988	15.28
1684334428535450	15.28
1684334428581603	15.28
1684334428627577	15.28
1684334428674796	15.28
1684334428722006	15.28
1684334428768888	15.28
1684334428814876	15.28
1684334428861582	15.28
1684334428908103	15.28
1684334428954817	15.28
1684334428985993	15.268
1684334429032305	15.268
1684334429078144	15.268
1684334429125285	15.268
1684334429171354	15.268
1684334429218586	15.268
1684334429265106	15.268
1684334429311935	15.268
1684334429358475	15.268
1684334429405086	15.268
1684334429451519	15.268
1684334429497275	15.268
1684334429543611	15.268
1684334429589595	15.268
1684334429635760	15.268
1684334429682883	15.27
1684334429729450	15.27
1684334429775834	15.27
1684334429821538	15.27
1684334429868158	15.27
1684334429914764	15.27
1684334429960800	15.27
1684334430008634	15.27
1684334430054967	15.27
1684334430102142	15.27
1684334430149315	15.27
1684334430195729	15.27
1684334430241098	15.27
1684334430288734	15.252
1684334430335433	15.252
1684334430381822	15.252
1684334430428934	15.252
1684334430475649	15.252
1684334430522347	15.252
1684334430568972	15.247
1684334430615619	15.247
1684334430661340	15.247
1684334430708376	15.247
1684334430754866	15.247
1684334430800576	15.247
1684334430846666	15.247
1684334430893664	15.247
1684334430940331	15.247
1684334430986148	15.247
1684334431033868	15.247
1684334431081202	15.247
1684334431128716	15.247
1684334431174578	15.247
1684334431222095	15.247
1684334431268353	15.247
1684334431315582	15.247
1684334431362264	15.247
1684334431409493	15.247
1684334431456398	15.247
1684334431503133	15.247
1684334431550562	15.247
1684334431597517	15.247
1684334431628992	15.237
1684334431675102	15.237
1684334431721916	15.237
1684334431768018	15.237
1684334431814806	15.237
1684334431861976	15.237
1684334431907537	15.237
1684334431954144	15.237
1684334432000940	15.237
1684334432046766	15.237
1684334432093162	15.237
1684334432139324	15.237
1684334432185999	15.237
1684334432233519	15.237
1684334432279205	15.237
1684334432325914	15.237
1684334432371722	15.237
1684334432418372	15.237
1684334432463982	15.237
1684334432511176	15.237
1684334432558234	15.237
1684334432604358	15.237
1684334432650771	15.237
1684334432696270	15.237
1684334432742310	15.237
1684334432788468	15.237
1684334432834268	15.233
1684334432881368	15.233
1684334432896512	15.233
1684334432926837	15.224
1684334432973707	15.224
1684334433019220	15.224
1684334433065614	15.224
1684334433113144	15.224
1684334433159802	15.224
1684334433206599	15.224
1684334433252818	15.224
1684334433299426	15.224
1684334433345567	15.224
1684334433392374	15.224
1684334433439304	15.224
1684334433487110	15.224
1684334433533591	15.224
1684334433580677	15.226
1684334433627455	15.226
1684334433673360	15.226
1684334433720600	15.226
1684334433766888	15.226
1684334433812942	15.226
1684334433860558	15.226
1684334433906636	15.226
1684334433952603	15.226
1684334433999136	15.226
1684334434046100	15.226
1684334434092062	15.226
1684334434138504	15.226
1684334434184699	15.226
1684334434230625	15.226
1684334434277070	15.226
1684334434308089	15.225
1684334434354038	15.216
1684334434401306	15.216
1684334434447887	15.216
1684334434494406	15.216
1684334434540205	15.216
1684334434587339	15.216
1684334434633253	15.216
1684334434680849	15.216
1684334434728042	15.216
1684334434775119	15.216
1684334434821470	15.216
1684334434869026	15.216
1684334434915005	15.216
1684334434961180	15.216
1684334435007950	15.216
1684334435054768	15.216
1684334435101916	15.216
1684334435148321	15.216
1684334435194888	15.216
1684334435241797	15.216
1684334435287794	15.216
1684334435333531	15.216
1684334435380018	15.216
1684334435427015	15.216
1684334435473470	15.216
1684334435520248	15.216
1684334435566744	15.216
1684334435582438	15.216
1684334435614189	15.214
1684334435662014	15.214
1684334435709208	15.214
1684334435755064	15.214
1684334435802665	15.214
1684334435848974	15.214
1684334435894729	15.214
1684334435941576	15.214
1684334435987851	15.214
1684334436034567	15.214
1684334436080885	15.214
1684334436127743	15.214
1684334436173862	15.214
1684334436219685	15.214
1684334436266910	15.214
1684334436312963	15.214
1684334436358578	15.214
1684334436404226	15.214
1684334436450536	15.214
1684334436496495	15.214
1684334436543096	15.214
1684334436589070	15.214
1684334436635524	15.214
1684334436681688	15.216
1684334436727364	15.216
1684334436773483	15.216
1684334436819368	15.216
1684334436866461	15.216
1684334436913765	15.216
1684334436960876	15.216
1684334436992453	15.202
1684334437038463	15.202
1684334437086039	15.202
1684334437131781	15.202
1684334437178864	15.202
1684334437225587	15.202
1684334437271586	15.202
1684334437317318	15.202
1684334437363766	15.202
1684334437409836	15.202
1684334437455829	15.202
1684334437502796	15.202
1684334437550340	15.199
1684334437596054	15.199
1684334437642298	15.199
1684334437689209	15.199
1684334437734966	15.199
1684334437781676	15.199
1684334437827863	15.199
1684334437874600	15.199
1684334437921835	15.199
1684334437968854	15.199
1684334438014408	15.199
1684334438061626	15.199
1684334438109439	15.199
1684334438155973	15.199
1684334438203019	15.199
1684334438251201	15.199
1684334438297964	15.199
1684334438328828	15.204
1684334438376447	15.205
1684334438423610	15.205
1684334438470772	15.205
1684334438516460	15.205
1684334438562835	15.205
1684334438609984	15.205
1684334438656320	15.205
1684334438702415	15.205
1684334438749036	15.205
1684334438796382	15.205
1684334438842124	15.205
1684334438888320	15.205
1684334438934952	15.205
1684334438981383	15.205
1684334439028547	15.205
1684334439074818	15.205
1684334439121814	15.205
1684334439169232	15.205
1684334439215672	15.205
1684334439262893	15.205
1684334439308657	15.205
1684334439355424	15.205
1684334439401333	15.205
1684334439449732	15.205
1684334439497685	15.205
1684334439543902	15.205
1684334439591426	15.205
1684334439637937	15.205
1684334439669341	15.198
1684334439717166	15.198
1684334439765878	15.198
1684334439812304	15.198
1684334439860303	15.198
1684334439908299	15.198
1684334439954718	15.198
1684334440002378	15.198
1684334440050299	15.198
1684334440098300	15.198
1684334440145638	15.198
1684334440193299	15.198
1684334440240551	15.198
1684334440287139	15.198
1684334440334419	15.198
1684334440380110	15.198
1684334440426316	15.198
1684334440473838	15.198
1684334440520326	15.198
1684334440567308	15.198
1684334440613939	15.198
1684334440660492	15.198
1684334440707220	15.198
1684334440754214	15.198
1684334440801386	15.198
1684334440848699	15.198
1684334440896511	15.198
1684334440944502	15.198
1684334440991890	15.198
1684334441039610	15.198
1684334441085763	15.192
1684334441131370	15.192
1684334441178060	15.192
1684334441225333	15.192
1684334441272441	15.192
1684334441318420	15.192
1684334441365631	15.192
1684334441411947	15.192
1684334441458827	15.192
1684334441505950	15.192
1684334441552376	15.192
1684334441599125	15.192
1684334441646304	15.192
1684334441692755	15.192
1684334441739980	15.192
1684334441785744	15.192
1684334441833278	15.192
1684334441879715	15.192
1684334441925852	15.192
1684334441972094	15.192
1684334442018258	15.192
1684334442065166	15.192
1684334442112468	15.183
1684334442159097	15.183
1684334442206388	15.183
1684334442252992	15.183
1684334442300619	15.183
1684334442346198	15.183
1684334442392671	15.183
1684334442438982	15.183
1684334442469558	15.177
1684334442516427	15.182
1684334442562936	15.182
1684334442609548	15.182
1684334442656532	15.182
1684334442703736	15.182
1684334442750604	15.182
1684334442796902	15.182
1684334442842575	15.182
1684334442889318	15.182
1684334442935908	15.182
1684334442982916	15.182
1684334443029551	15.182
1684334443075188	15.182
1684334443122498	15.182
1684334443169005	15.182
1684334443215725	15.182
1684334443262795	15.182
1684334443309227	15.182
1684334443356339	15.182
1684334443401868	15.182
1684334443448650	15.182
1684334443494907	15.182
1684334443542023	15.182
1684334443588090	15.182
1684334443634565	15.182
1684334443681627	15.182
1684334443727981	15.182
1684334443774116	15.182
1684334443804928	15.173
1684334443851592	15.173
1684334443897483	15.173
1684334443944106	15.173
1684334443990023	15.173
1684334444036563	15.173
1684334444083134	15.173
1684334444129106	15.173
1684334444175382	15.173
1684334444221966	15.173
1684334444268520	15.173
1684334444315280	15.173
1684334444360964	15.173
1684334444407306	15.173
1684334444453404	15.173
1684334444500180	15.173
1684334444546422	15.176
1684334444592490	15.176
1684334444638393	15.176
1684334444685114	15.176
1684334444731733	15.176
1684334444778396	15.176
1684334444825254	15.176
1684334444872190	15.176
1684334444918390	15.176
1684334444964398	15.176
1684334445010199	15.176
1684334445057264	15.176
1684334445104182	15.176
1684334445134374	15.17
1684334445181304	15.17
1684334445227604	15.164
1684334445274194	15.164
1684334445319998	15.164
1684334445366986	15.164
1684334445413045	15.164
1684334445458835	15.164
1684334445505306	15.164
1684334445551190	15.164
1684334445597346	15.164
1684334445643645	15.164
1684334445690829	15.164
1684334445737098	15.164
1684334445784670	15.164
1684334445830642	15.164
1684334445877096	15.164
1684334445924204	15.164
1684334445970043	15.164
1684334446017161	15.164
1684334446064118	15.164
1684334446110644	15.164
1684334446157256	15.164
1684334446203424	15.164
1684334446249824	15.164
1684334446311490	15.164
1684334446357774	15.164
1684334446404542	15.164
1684334446450544	15.164
1684334446511624	15.16
1684334446558023	15.16
