time	rpm
1684762907299932	0
1684762907300935	0
1684762907300935	0
1684762907301935	0
1684762907301935	0
1684762907302934	0
1684762907303934	0
1684762907304558	0
1684762907304935	0
1684762907305933	0
1684762907306935	0
1684762907306935	0
1684762907307931	0
1684762907307931	0
1684762907309413	0
1684762907309935	0
1684762907310934	0
1684762907310934	0
1684762907311933	0
1684762907311933	0
1684762907313423	0
1684762907313935	0
1684762907314933	0
1684762907314933	0
1684762907315934	0
1684762907315934	0
1684762907317041	0
1684762907317935	0
1684762907318934	0
1684762907318934	0
1684762907319931	0
1684762907321099	0
1684762907321934	0
1684762907321934	0
1684762907322933	0
1684762907322933	0
1684762907324934	0
1684762907324934	0
1684762907325932	0
1684762907325932	0
1684762907326931	0
1684762907326931	0
1684762907327931	0
1684762907328934	0
1684762907328934	0
1684762907329932	0
1684762907330931	0
1684762907330931	0
1684762907331930	0
1684762907332575	0
1684762907332934	0
1684762907333932	0
1684762907333932	0
1684762907334933	0
1684762907335930	0
1684762907336935	0
1684762907336935	0
1684762907337933	0
1684762907337933	0
1684762907338930	0
1684762907340256	0
1684762907341078	0
1684762907341078	0
1684762907341932	0
1684762907341932	0
1684762907343428	0
1684762907343933	0
1684762907344936	0
1684762907344936	0
1684762907345934	0
1684762907346943	0
1684762907347936	0
1684762907348935	0
1684762907348935	0
1684762907349930	0
1684762907350933	0
1684762907351931	0
1684762907351931	0
1684762907352934	0
1684762907352934	0
1684762907354454	0
1684762907354934	0
1684762907356437	0
1684762907356933	0
1684762907356933	0
1684762907356933	0
1684762907357932	0
1684762907359011	0
1684762907359930	0
1684762907359930	0
1684762907360932	5687
1684762907362936	5837
1684762907362936	5896
1684762907363934	6066
1684762907363934	6100
1684762907364931	6100
1684762907365932	6100
1684762907366935	6100
1684762907367934	6100
1684762907367934	6100
1684762907368931	6100
1684762907370265	6100
1684762907370935	6100
1684762907372934	6100
1684762907375974	6100
1684762907376934	6100
1684762907381067	6100
1684762907383931	6100
1684762907386932	6100
1684762907389934	6100
1684762907392935	6100
1684762907395417	6100
1684762907397934	6100
1684762907401931	6100
1684762907404694	6100
1684762907408189	6100
1684762907409933	6100
1684762907411934	6100
1684762907417373	6100
1684762907419944	6100
1684762907422930	6100
1684762907424934	6100
1684762907428934	6100
1684762907439933	6100
1684762907442933	6100
1684762907452934	6219
1684762907458023	6288
1684762907461416	6329
1684762907463396	6362
1684762907464932	6389
1684762907466934	6422
1684762907472934	6499
1684762907474931	6527
1684762907477933	6568
