time	rpm
1684936679532376	0
1684936679533374	0
1684936679533374	0
1684936679534373	0
1684936679535374	0
1684936679535886	0
1684936679535886	0
1684936679536892	0
1684936679536892	0
1684936679537892	0
1684936679538894	0
1684936679539908	0
1684936679540894	0
1684936679541892	0
1684936679541892	0
1684936679542892	0
1684936679550239	0
1684936679554436	0
1684936679557623	0
1684936679560623	0
1684936679564016	0
1684936679565017	0
1684936679570193	0
1684936679572016	0
1684936679577453	0
1684936679578700	0
1684936679581615	0
1684936679584512	0
1684936679586512	0
1684936679591513	0
1684936679596514	0
1684936679599514	0
1684936679604021	0
1684936679607028	0
1684936679610028	0
1684936679612031	0
1684936679615028	0
1684936679619029	0
1684936679624030	0
1684936679625719	0
1684936679627029	0
1684936679629028	0
1684936679632028	0
1684936679640157	0
1684936679645028	0
1684936679651029	0
1684936679655028	0
1684936679658029	0
1684936679660028	0
1684936679663029	0
1684936679667029	0
1684936679672028	0
1684936679672028	0
1684936679677475	0
1684936679680028	0
1684936679680028	0
1684936679685192	0
1684936679688028	0
1684936679690029	0
1684936679693028	0
1684936679695028	0
1684936679700078	0
1684936679703523	0
1684936679706531	0
1684936679709530	0
1684936679712529	0
1684936679715530	0
1684936679716529	0
1684936679721528	0
1684936679725529	0
1684936679729530	0
1684936679734530	0
1684936679742530	1
1684936679746530	5
1684936679753530	15
1684936679757530	21
1684936679760530	25
1684936679763547	29
1684936679765530	32
1684936679769530	38
1684936679772533	42
1684936679775530	46
1684936679780530	52
1684936679780530	53
1684936679784529	59
1684936679787530	62
1684936679790700	66
1684936679793530	69
1684936679794578	72
1684936679801530	79
1684936679805530	86
1684936679809529	93
1684936679813529	96
1684936679816582	99
1684936679817528	103
1684936679819529	106
1684936679826528	113
1684936679827528	116
1684936679830530	120
1684936679833529	123
1684936679836530	127
1684936679840529	134
1684936679845529	140
1684936679850529	285
1684936679851583	285
1684936679857530	286
1684936679861530	287
1684936679868530	288
1684936679871735	288
1684936679876530	289
1684936679878530	289
1684936679884529	290
1684936679888529	290
1684936679893529	291
1684936679896529	291
1684936679900530	292
1684936679903670	293
1684936679905678	293
1684936679907677	293
1684936679911677	294
1684936679914677	294
1684936679916221	294
1684936679918677	295
1684936679923470	295
1684936679925676	296
1684936679928676	296
1684936679930677	296
1684936679933676	297
1684936679937678	297
1684936679943677	298
1684936679947677	299
1684936679950677	300
1684936679958677	301
1684936679963180	301
1684936679965677	302
1684936679968677	302
1684936679970735	302
1684936679973677	303
1684936679977677	303
1684936679980677	304
1684936679983678	304
1684936679985765	304
1684936679988678	305
1684936679991677	305
1684936679995677	306
1684936679999677	306
1684936680000676	306
1684936680003682	307
1684936680009678	308
1684936680010678	308
1684936680013677	308
1684936680015678	309
1684936680017764	309
1684936680020678	309
1684936680025678	310
1684936680028679	310
1684936680031820	311
1684936680032679	311
1684936680039678	312
1684936680040679	312
1684936680043677	312
1684936680045677	313
1684936680047678	313
1684936680058676	314
1684936680062676	314
1684936680066116	314
1684936680070676	314
1684936680075676	314
1684936680077676	314
1684936680081677	314
1684936680085676	314
1684936680088679	314
1684936680090677	314
1684936680093678	314
1684936680095679	314
1684936680098726	314
1684936680102744	314
1684936680106739	314
1684936680111677	314
1684936680112677	314
