Time	Voltage
1684511223853518	9.766297249385389
1684511223858562	9.781159227568423
1684511223862576	9.749819838791154
1684511223865573	9.750142925273394
1684511223869620	9.76435873049195
1684511223872619	9.73172699578572
1684511223876622	9.740450330806198
1684511223879622	9.76080477918731
1684511223883620	9.753696876578033
1684511223886619	9.744973541557556
1684511223889619	9.754989222506993
1684511223893620	9.746588973968755
1684511223897622	9.749173665826675
1684511223901621	9.740773417288437
1684511223904620	9.737542552466039
1684511223908622	9.73431168764364
1684511223912620	9.698449088115012
1684511223915622	9.53173646327923
1684511223920632	9.717834277049406
1684511223925624	9.684556369378697
1684511223930623	9.711372547404608
1684511223934621	9.687787234201096
1684511223938620	9.723649833729723
1684511223942620	9.64966302929679
1684511223946620	9.664201920997584
1684511223950620	9.716541931120446
1684511223953619	9.712341806851327
1684511223957622	9.688433407165576
1684511223961620	9.655478585977107
1684511223965620	9.615415862179361
1684511223968758	9.665817353408784
1684511223971757	9.672925256018061
1684511223974758	9.665817353408784
1684511223977758	9.632539445738075
1684511223980771	9.670663650642382
1684511223983772	9.644493645580951
1684511223986771	9.663555748033104
1684511223989771	9.67454068842926
1684511223992774	9.64901685633231
1684511223996773	9.443856940109981
1684511223999772	9.632862532220315
1684511224002772	9.61961598644848
1684511224009775	9.627693148504477
1684511224013820	9.609923391981283
1684511224017772	9.630277840362396
1684511224022772	9.605723267712165
1684511224025772	9.625108456646558
1684511224028772	9.629308580915676
1684511224031772	9.62123141885968
1684511224034850	9.585691905813292
1684511224037849	9.626400802575517
1684511224040849	9.58859968415345
1684511224043848	9.463888302008854
1684511224046850	9.538198192924028
1684511224049848	9.584722646366572
1684511224052848	9.574383878934896
1684511224055848	9.5630758520565
1684511224058848	9.576645484310575
1684511224061848	9.581491781544173
1684511224064848	9.558552641305141
1684511224067852	9.551444738695864
1684511224070852	9.584722646366572
1684511224074855	9.53302880920819
1684511224077848	9.550475479249144
1684511224080848	9.527536339010112
1684511224083848	9.513966706756037
1684511224086848	9.522043868812034
1684511224090872	9.537875106441788
1684511224093853	9.456134226435097
1684511224097894	9.538521279406268
1684511224100849	9.540136711817468
1684511224103848	9.520751522883074
1684511224107854	9.53173646327923
1684511224111852	9.538521279406268
1684511224114849	9.47745793426293
1684511224117848	9.483596577425487
1684511224121850	9.487150528730126
1684511224125855	9.44870323734358
1684511224128852	9.485858182801167
1684511224132991	9.489412134105805
1684511224135990	9.481981145014288
1684511224139992	9.488119788176846
1684511224143991	9.353069638600573
1684511224147990	9.482627317978768
1684511224151990	9.44773397789686
1684511224155990	9.435779778053984
1684511224159062	9.442564594181022
1684511224163061	9.436425951018464
1684511224166060	9.411225205403753
1684511224170062	9.427379529515747
1684511224173062	9.399594092043117
1684511224177064	9.374716432910645
1684511224181062	9.440949161769822
1684511224185064	9.428994961926946
1684511224188062	9.426733356551267
1684511224192064	9.441918421216542
1684511224195061	9.423502491728868
1684511224198061	9.412840637814952
1684511224201061	9.39151692998712
1684511224204061	9.378270384215284
1684511224207067	9.342084698204417
1684511224211066	9.386670632753521
1684511224214064	9.39248618943384
1684511224218061	9.386993719235761
1684511224221061	9.386670632753521
1684511224224066	9.370839395123767
1684511224228201	9.367608530301368
1684511224231158	9.386993719235761
1684511224235254	9.385701373306802
1684511224238209	9.356300503422972
1684511224242207	9.30460666626459
1684511224245208	9.307837531086989
1684511224249208	9.33368444966618
1684511224253213	9.300083455513231
1684511224256210	9.314622347214026
1684511224260210	9.347900254884735
1684511224264208	9.214142451237421
1684511224268207	9.345315563026816
1684511224272207	9.329161238914821
1684511224276250	9.262282337091165
1684511224280385	9.30525283922907
1684511224283412	9.280375180096598
1684511224286380	9.24677418594365
1684511224289382	9.288775428634835
1684511224292380	9.264867028949084
1684511224295379	9.272298018040601
1684511224298379	9.294267898832913
1684511224301380	9.299760369030992
1684511224304380	9.285221477330197
1684511224307380	9.292975552903954
1684511224311384	9.289098515117075
1684511224314384	9.215111710684141
1684511224318420	9.24709727242589
1684511224321382	9.243543321121251
1684511224324381	9.211557759379502
1684511224328382	9.237727764440933
1684511224332380	9.243220234639011
1684511224335380	9.244189494085731
1684511224338380	9.253235915588448
1684511224342384	9.224804305151338
1684511224345381	9.24580492649693
1684511224349382	9.24903579131933
1684511224352381	9.250005050766049
1684511224355381	9.253235915588448
1684511224358383	9.221896526811179
1684511224362385	9.18958787858719
1684511224365382	9.198634300089907
1684511224368380	9.192495656927349
1684511224371380	9.203480597323505
1684511224375385	9.19120331099839
1684511224379384	9.205742202699184
1684511224382381	9.195726521749748
1684511224385379	9.170848862617277
1684511224389382	9.18894170562271
1684511224393380	9.168910343723837
1684511224396380	9.136601695499849
1684511224399380	9.171495035581756
1684511224402381	9.153079106094083
1684511224405379	9.141124906251207
1684511224408382	9.143386511626886
1684511224412383	9.108170085062739
1684511224416412	9.01867512948229
1684511224419380	9.139186387357768
1684511224422380	9.084261685376987
1684511224425384	9.121093544352334
1684511224428380	9.153402192576323
1684511224431380	9.156633057398722
1684511224434382	9.13207848474849
1684511224437380	9.07747686924995
1684511224441383	9.10526230672258
1684511224445384	9.095569712255383
1684511224448380	9.10590847968706
1684511224451380	9.100092923006741
1684511224454379	9.07456909090979
1684511224458384	9.087492550199386
1684511224462384	9.070368966640672
1684511224465382	9.04484513454372
1684511224468380	9.070692053122912
1684511224471379	9.07521526387427
1684511224475380	9.072307485534111
1684511224478380	9.029336983396206
1684511224481379	9.056153161422117
1684511224484390	8.982812529953662
1684511224488384	8.96116573564359
1684511224492387	9.0471067399194
1684511224496386	9.037091058969963
1684511224501382	9.035475626558764
1684511224505382	8.992505124420859
1684511224510422	9.029013896913966
