time	rpm
1684511223741417	2500
1684511223788798	2500
1684511223834852	2500
1684511223882620	2500
1684511223929621	2500
1684511223976758	2500
1684511224023772	2500
1684511224071850	2500
1684511224119848	2500
1684511224167061	2500
1684511224214064	2500
1684511224262207	2500
1684511224309381	2500
1684511224357384	2500
1684511224404379	2500
1684511224483380	1371
1684511224896490	1371
1684511224944490	1371
1684511224992490	1371
1684511225039557	1371
1684511225086558	1371
1684511225134557	1370
1684511225181558	1370
1684511225229558	1369
1684511225278560	1369
1684511225324560	1369
1684511225372656	1368
1684511225420704	1368
1684511225467706	1367
1684511225515707	1367
1684511225563706	1367
1684511225611802	1366
1684511225659822	1366
1684511225706979	1365
1684511225754979	1365
1684511225802976	1365
1684511225850976	1364
1684511225897976	1364
1684511225944975	1363
1684511225992976	1363
1684511226040976	1363
1684511226088976	1362
1684511226137059	1361
1684511226184060	1360
1684511226232061	1359
1684511226280060	1359
1684511226327060	1359
1684511226375094	1358
1684511226423060	1358
1684511226471060	1358
1684511226518060	1357
1684511226566060	1357
1684511226614060	1357
1684511226662127	1357
1684511226708128	1357
1684511226756126	1357
1684511226804249	1357
1684511226851304	1358
1684511226898304	1358
1684511226945304	1359
1684511226992304	1360
1684511227040306	1360
1684511227088305	1360
1684511227136398	1361
1684511227184399	1361
1684511227231399	1362
1684511227326398	0
1684511227753554	0
1684511227801546	0
1684511227848546	0
1684511227894546	0
1684511227940600	0
1684511227988651	0
1684511228036649	0
1684511228084646	0
1684511228132646	0
1684511228180646	0
1684511228228646	0
1684511228274646	0
1684511228322650	0
1684511228370652	0
1684511228418646	0
1684511228465646	0
1684511228513646	0
1684511228560651	0
1684511228607650	0
1684511228653646	0
1684511228701646	0
1684511228749646	0
1684511228797646	0
1684511228845646	0
1684511228891646	0
1684511228938652	0
1684511228986650	0
1684511229034650	0
1684511229082707	0
1684511229129688	0
1684511229177689	0
1684511229225697	0
1684511229273690	0
1684511229320684	0
1684511229369665	0
1684511229416665	0
1684511229464685	0
1684511229511650	0
1684511229558693	0
1684511229606650	0
1684511229655652	0
1684511229702662	0
1684511229749690	0
1684511229796690	0
1684511229843709	0
1684511229890650	0
1684511229936861	0
1684511229985962	0
1684511230032974	0
1684511230080974	0
1684511230126990	0
1684511230239012	9248
1684511230651091	9255
1684511230698091	9256
1684511230746091	9256
1684511230794091	9251
1684511230842091	9248
1684511230890091	9244
1684511230936092	9236
1684511230984091	9233
1684511231029090	9229
1684511231077091	9222
1684511231125091	9217
1684511231173210	9210
1684511231221211	9206
1684511231269439	9199
1684511231317638	9195
1684511231365764	9192
1684511231413876	9184
1684511231460876	9180
1684511231507876	9177
1684511231554877	9173
1684511231601876	9169
1684511231649877	9165
1684511231696876	9161
1684511231743876	9157
1684511231792106	9150
1684511231840106	9147
1684511231888106	9139
1684511231936236	9135
1684511231984236	9127
1684511232031236	9120
1684511232079235	9116
1684511232126236	9112
1684511232173236	9108
1684511232220333	9101
1684511232267334	9104
1684511232315334	9106
1684511232362334	9109
1684511232410334	9112
1684511232458334	9115
1684511232505334	9120
1684511232552334	9123
1684511232600334	9126
1684511232648334	9131
1684511232696334	9134
1684511232744472	9137
1684511232792472	9139
1684511232840472	9142
1684511232888472	9145
1684511232936471	9148
1684511232983472	9153
1684511233079472	9182
1684511233489474	9228
1684511233536472	9232
1684511233583473	9238
1684511233631474	9242
1684511233679515	9245
1684511233727604	9249
1684511233775672	9252
1684511233822676	9256
1684511233870672	9262
1684511233918720	9266
1684511233966678	9270
1684511234014677	9273
1684511234061672	9280
1684511234109672	9283
1684511234157728	9285
1684511234204847	9283
1684511234251847	9280
1684511234299416	9274
1684511234346412	9268
1684511234394074	9262
1684511234441228	9259
1684511234488226	9255
1684511234535275	9252
1684511234582325	9250
1684511234630374	9243
1684511234678384	9237
1684511234726384	9231
1684511234772460	9228
1684511234820460	9219
1684511234867460	9213
1684511234915602	9209
1684511234963564	9207
1684511235010561	9203
1684511235058561	9200
1684511235105561	9194
1684511235153560	9192
1684511235201562	9188
1684511235249561	9185
1684511235297565	9182
1684511235345561	9176
1684511235393561	9170
1684511235441561	9164
1684511235487561	9160
1684511235533561	9158
1684511235581562	9157
1684511235629561	9158
1684511235675621	9159
1684511235723752	9159
1684511235770852	9160
1684511235818849	9161
1684511235864849	9162
1684511235913071	9163
1684511235977161	8681
1684511236391374	8593
1684511236438374	8585
1684511236485374	8570
