value
16.293504697291407
16.293858251396568
16.294208432496703
16.29455524059181
16.294898675681885
16.295238737766937
16.29557542684696
16.295908742921952
16.296238685991916
16.296565256056855
16.296888453116765
16.29720827717164
16.297524728221497
16.297837806266323
16.29814751130612
16.298453843340887
16.298756802370626
16.299056388395343
16.299352601415023
16.299645441429682
16.29993490843931
16.30022100244391
16.300503723443484
16.300783071438026
16.30105904642754
16.301331648412027
16.301600877391486
16.301866733365916
16.30212921633532
16.302388326299695
16.30264406325904
16.302896427213362
16.30314541816265
16.303391036106913
16.303633281046146
16.303872152980354
16.304107651909533
16.30433977783368
16.304568530752803
16.304793910666895
16.30501591757596
16.305234551479998
16.305449812379006
16.305661700272985
16.305870215161942
16.306075357045863
16.30627712592476
16.30647552179863
16.30667054466747
16.306862194531284
16.307050471390067
16.30723537524382
16.30741690609255
16.307595063936247
16.30776984877492
16.307941260608565
16.308109299437177
16.308273965260767
16.308435258079324
16.308593177892853
16.30874772470136
16.308898898504832
16.309046699303277
16.309191127096696
16.309332181885086
16.30946986366845
16.309604172446782
16.30973510822009
16.309862670988366
16.309986860751614
16.310107677509833
16.31022512126303
16.310339192011195
16.310449889754334
16.31055721449244
16.31066116622552
16.310761744953574
16.310858950676597
16.31095278339459
16.311043243107562
16.3111303298155
16.31121404351841
16.311294384216296
16.311371351909152
16.31144494659698
16.31151516827978
16.311582016957548
16.311645492630294
16.311705595298008
16.311762324960696
16.311815681618356
16.311865665270982
16.311912275918587
16.31195551356116
16.311995378198706
16.312031869831227
16.312064988458715
16.312094734081175
16.31212110669861
16.312144106311013
16.31216373291839
16.31217998652074
16.31219286711806
16.312202374710356
16.31220850929762
16.312211270879857
16.312210659457065
16.312206675029245
16.3121993175964
16.31218858715852
16.312174483715616
16.312157007267686
16.312136157814724
16.312111935356736
16.31208433989372
16.312053371425673
16.3120190299526
16.3119813154745
16.31194022799137
16.311895767503213
16.31184793401003
16.311796727511812
16.311742148008573
16.311684195500302
16.31162286998701
16.31155817146868
16.311490099945324
16.311418655416944
16.311343837883534
16.311265647345092
16.311184083801628
16.31109914725313
16.311010837699605
16.310919155141058
16.310824099577477
16.310725671008868
16.310623869435236
16.31051869485657
16.310410147272876
16.31029822668416
16.31018293309041
16.310064266491636
16.30994222688783
16.309816814279
16.30968802866514
16.309555870046246
16.309420338422335
16.309281433793387
16.30913915615941
16.308993505520412
16.30884448187638
16.308692085227324
16.30853631557324
16.308377172914124
16.30821465724998
16.308048768580814
16.307879506906616
16.30770687222739
16.307530864543136
16.307351483853854
16.307168730159542
16.306982603460202
16.306793103755837
16.30660023104644
16.306403985332015
16.306204366612565
16.306001374888083
16.305795010158576
16.305585272424043
16.305372161684478
16.305155677939883
16.304935821190266
16.304712591435617
16.30448598867594
16.304256012911235
16.304022664141502
16.303785942366744
16.303545847586953
16.303302379802137
16.30305553901229
16.302805325217417
16.302551738417517
16.302294778612584
16.302034445802626
16.301770739987642
16.301503661167626
16.301233209342584
16.300959384512517
16.300682186677417
16.300401615837288
16.300117671992133
16.29983035514195
16.299539665286737
16.299245602426502
16.29894816656123
16.29864735769094
16.298343175815614
16.298035620935266
16.297724693049883
16.297410392159474
16.29709271826404
16.296771671363576
16.29644725145808
16.29611945854756
16.29578829263201
16.295453753711435
16.295115841785833
16.2947745568552
16.294429898919535
16.294081867978846
16.29373046403313
16.293375687082385
16.29301753712661
16.29265601416581
16.29229111819998
16.29192284922912
16.291551207253235
16.29117619227232
16.290797804286377
16.29041604329541
16.290030909299407
16.28964240229838
16.289250522292328
16.288855269281242
16.28845664326513
16.288054644243992
16.287649272217823
16.287240527186626
16.286828409150402
16.28641291810915
16.285994054062872
16.285571817011565
16.28514620695523
16.284717223893864
16.28428486782747
16.28384913875605
16.2834100366796
16.28296756159812
16.28252171351162
16.282072492420085
16.28161989832352
16.281163931221933
16.280704591115313
16.280241878003668
16.279775791886994
16.27930633276529
16.278833500638562
16.278357295506805
16.277877717370018
16.277394766228205
16.27690844208136
16.27641874492949
16.27592567477259
16.275429231610662
16.274929415443708
16.274426226271725
16.273919664094713
16.273409728912675
16.272896420725605
16.272379739533505
16.271859685336384
16.27133625813423
16.27080945792705
16.270279284714842
16.269745738497605
16.26920881927534
16.26866852704805
16.26812486181573
16.267577823578378
16.267027412336
16.266473628088598
16.26591647083616
16.265355940578697
16.264792037316212
16.26422476104869
16.263654111776145
16.263080089498573
