time	rpm
1684770885221271	0
1684770885222270	0
1684770885223304	0
1684770885223304	0
1684770885224277	0
1684770885224277	0
1684770885225284	0
1684770885226272	0
1684770885226272	0
1684770885227272	0
1684770885228272	0
1684770885228272	0
1684770885229272	0
1684770885229272	0
1684770885230270	0
1684770885233282	0
1684770885238271	0
1684770885246790	0
1684770885251273	0
1684770885254271	0
1684770885256270	0
1684770885262271	0
1684770885266298	0
1684770885271270	0
1684770885272275	0
1684770885274280	0
1684770885277270	0
1684770885282274	0
1684770885286270	0
1684770885289436	0
1684770885290270	0
1684770885292272	0
1684770885296270	0
1684770885299271	0
1684770885303267	0
1684770885306271	0
1684770885309272	0
1684770885312271	0
1684770885316268	0
1684770885317267	0
1684770885321270	0
1684770885327270	0
1684770885331271	0
1684770885334271	0
1684770885339268	0
1684770885340271	0
1684770885344272	0
1684770885347271	0
1684770885354271	0
1684770885355271	0
1684770885356271	0
1684770885361270	0
1684770885364267	0
1684770885369272	0
1684770885371268	0
1684770885376271	0
1684770885377269	0
1684770885379269	0
1684770885386273	0
1684770885391270	0
1684770885394270	0
1684770885396269	0
1684770885401270	0
1684770885401270	0
1684770885404270	1
1684770885409271	8
1684770885413269	11
1684770885416268	16
1684770885419267	19
1684770885422270	23
1684770885426270	28
1684770885429270	32
1684770885434266	38
1684770885439270	44
1684770885444272	51
1684770885446270	53
1684770885452270	59
1684770885456270	65
1684770885461272	72
1684770885464269	75
1684770885469270	81
1684770885474272	87
1684770885477269	90
1684770885479270	93
1684770885481272	96
1684770885486267	102
1684770885491270	106
1684770885492270	108
1684770885494269	111
1684770885496268	114
1684770885502270	121
1684770885504271	124
1684770885506270	126
1684770885511269	131
1684770885512270	131
1684770885514271	134
1684770885519270	140
1684770885521269	142
1684770885524269	145
1684770885527271	148
1684770885531269	153
1684770885534272	156
1684770885536270	158
1684770885541270	164
1684770885544270	167
1684770885551270	174
1684770885554269	177
1684770885559269	183
1684770885564270	188
1684770885569272	194
1684770885571568	196
1684770885574268	200
1684770885576266	202
1684770885579266	205
1684770885588270	213
1684770885594270	221
1684770885597270	224
1684770885601270	229
1684770885606270	234
1684770885606270	234
1684770885611414	237
1684770885614272	244
1684770885616270	245
1684770885619959	246
1684770885621270	248
1684770885624271	249
1684770885629270	252
1684770885631270	253
1684770885634271	255
1684770885636268	256
1684770885641270	259
1684770885644272	261
1684770885646271	262
1684770885649270	264
1684770885654272	266
1684770885656270	268
1684770885662270	271
1684770885664271	272
1684770885669269	275
1684770885672270	276
1684770885676269	279
1684770885679270	280
1684770885681272	282
1684770885684269	283
1684770885686270	285
1684770885689270	286
1684770885691331	288
1684770885694272	289
1684770885701269	293
1684770885706268	296
1684770885708271	297
1684770885711269	299
1684770885716270	300
1684770885721272	300
1684770885726270	300
1684770885729270	300
1684770885731271	300
1684770885734270	300
1684770885736270	300
1684770885741270	300
1684770885744271	300
1684770885746963	300
1684770885752270	300
1684770885756270	300
1684770885759270	300
1684770885761270	300
1684770885765270	300
1684770885767268	300
1684770885774271	300
1684770885779698	300
1684770885782215	300
