Time	Voltage
1684771099368819	9.804098367807455
1684771099376863	9.822514297295129
1684771099382866	9.828652940457687
1684771099386855	9.82025269191945
1684771099391866	9.777282189781545
1684771099395866	9.82057577840169
1684771099398866	9.829945286386646
1684771099402872	9.826391335082008
1684771099406873	9.828006767493207
1684771099410822	9.784390092390822
1684771099413859	9.747235146933235
1684771099418022	9.827360594528727
1684771099420818	9.808944665041054
1684771099423862	9.831883805280086
1684771099427822	9.81896034599049
1684771099431876	9.828652940457687
1684771099434820	9.830914545833366
1684771099438871	9.757573914364912
1684771099441852	9.814437135239132
1684771099445860	9.826714421564247
1684771099448915	9.803452194842976
1684771099451860	9.813144789310172
1684771099455862	9.830591459351126
1684771099458819	9.829622199904406
1684771099461859	9.82186812433065
1684771099465862	9.824129729706328
1684771099468819	9.81863725950825
1684771099471862	9.786651697766501
1684771099474859	9.832529978244565
1684771099478819	9.830591459351126
1684771099481820	9.824775902670808
1684771099484859	9.825422075635288
1684771099488862	9.81896034599049
1684771099491820	9.799252070573857
1684771099494860	9.822191210812889
1684771099497960	9.833822324173525
1684771099501862	9.814760221721372
1684771099504862	9.822191210812889
1684771099508860	9.812821702827932
1684771099511860	9.808621578558814
1684771099515866	9.827360594528727
1684771099518819	9.830591459351126
1684771099522862	9.81734491357929
1684771099525818	9.822191210812889
1684771099528859	9.782774659979623
1684771099532862	9.822837383777369
1684771099535862	9.82122195136617
1684771099539860	9.827360594528727
1684771099542819	9.828652940457687
1684771099545860	9.829945286386646
1684771099548860	9.795698119269218
1684771099551862	9.798282811127137
1684771099555819	9.827683681010967
1684771099558860	9.828652940457687
1684771099561860	9.805713800218655
1684771099565856	9.82186812433065
1684771099568837	9.82057577840169
1684771099571858	9.784067005908582
1684771099574859	9.82089886488393
1684771099578858	9.830591459351126
1684771099581832	9.831237632315606
1684771099584860	9.832529978244565
1684771099587858	9.777282189781545
1684771099591870	9.798605897609377
1684771099594868	9.81992960543721
1684771099597862	9.82089886488393
1684771099601857	9.832206891762326
1684771099604860	9.832853064726805
1684771099607820	9.814760221721372
1684771099611858	9.785036265355302
1684771099614857	9.82122195136617
1684771099618857	9.831237632315606
1684771099621819	9.826068248599768
1684771099624857	9.828976026939927
1684771099627860	9.82122195136617
1684771099631862	9.781482314050663
1684771099634858	9.825098989153048
1684771099637857	9.829622199904406
1684771099641857	9.822514297295129
1684771099644857	9.822837383777369
1684771099648859	9.810883183934493
1684771099651862	9.79279034092906
1684771099655858	9.822837383777369
1684771099658860	9.833499237691285
1684771099661861	9.834468497138005
1684771099664859	9.828329853975447
1684771099668846	9.796667378715938
1684771099672859	9.799575157056097
1684771099676859	9.822837383777369
1684771099679861	9.824452816188568
1684771099682859	9.825098989153048
1684771099686854	9.809267751523294
1684771099689855	9.827360594528727
1684771099692868	9.812498616345692
1684771099696959	9.823160470259609
1684771099699862	9.833176151209045
1684771099704820	9.834791583620245
1684771099708894	9.807329232629854
1684771099712484	9.81831417302601
1684771099717175	9.829299113422167
1684771099722824	9.825745162117528
1684771099728074	9.808944665041054
1684771099732820	9.82186812433065
1684771099737004	9.82122195136617
1684771099744065	9.831883805280086
1684771099748159	9.812821702827932
1684771099751862	9.81896034599049
1684771099754862	9.81960651895497
1684771099758819	9.822837383777369
1684771099761862	9.830268372868886
1684771099765819	9.827683681010967
1684771099769818	9.81992960543721
1684771099772859	9.76177403863403
1684771099776992	9.831560718797846
1684771099780818	9.81928343247273
1684771099784864	9.823806643224088
1684771099788862	9.809590838005533
1684771099792880	9.81831417302601
1684771099796227	9.826391335082008
1684771099799819	9.822837383777369
1684771099802850	9.822191210812889
1684771099806849	9.831883805280086
1684771099809872	9.788267130177701
1684771099813877	9.81960651895497
1684771099817240	9.829622199904406
1684771099820866	9.826714421564247
1684771099823861	9.823483556741849
1684771099826860	9.828652940457687
1684771099830819	9.797313551680418
1684771099834666	9.827360594528727
1684771099838180	9.828006767493207
1684771099841272	9.814114048756892
1684771099844860	9.824129729706328
1684771099847856	9.82089886488393
1684771099850857	9.807975405594334
1684771099853860	9.510089668969158
1684771099857857	9.829945286386646
1684771099860860	9.823806643224088
1684771099864920	9.829299113422167
1684771099867850	9.826714421564247
1684771099870858	9.822514297295129
1684771099874859	9.822191210812889
1684771099877860	9.824775902670808
1684771099880857	9.815406394685851
1684771099884858	9.829622199904406
1684771099887860	9.828006767493207
1684771099890844	9.802159848914016
1684771099893856	9.829299113422167
1684771099897861	9.826391335082008
1684771099900854	9.824129729706328
1684771099903857	9.834145410655765
1684771099907857	9.807006146147614
1684771099910858	9.785359351837542
1684771099914822	9.824452816188568
1684771099917862	9.829622199904406
1684771099921856	9.805713800218655
1684771099924860	9.829299113422167
1684771099927857	9.799252070573857
1684771099931857	9.774697497923626
1684771099934820	9.830591459351126
1684771099937868	9.833822324173525
1684771099940860	9.811852443381213
1684771099943819	9.833499237691285
1684771099947860	9.826391335082008
1684771099950828	9.81863725950825
1684771099953860	9.828976026939927
1684771099957862	9.828006767493207
1684771099961644	9.823806643224088
1684771099965200	9.832529978244565
1684771099968202	9.786651697766501
1684771099971197	9.811206270416733
1684771099974198	9.82154503784841
1684771099978198	9.825422075635288
1684771099981198	9.829945286386646
1684771099984202	9.831237632315606
1684771099988193	9.777928362746025
1684771099991199	9.815083308203612
1684771099994197	9.81896034599049
1684771099998202	9.823160470259609
1684771100001854	9.831560718797846
1684771100005202	9.830268372868886
1684771100008195	9.787944043695461
1684771100011200	9.796667378715938
1684771100014202	9.822191210812889
