time	rpm
1684924625969098	0
1684924625970071	0
1684924625971068	0
1684924625971068	0
1684924625972071	0
1684924625972071	0
1684924625973067	0
1684924625974071	0
1684924625975072	0
1684924625975671	0
1684924625976071	0
1684924625976071	0
1684924625977067	0
1684924625978071	0
1684924625978071	0
1684924625979072	0
1684924625980124	0
1684924625980124	0
1684924625981070	0
1684924625981070	0
1684924625982067	0
1684924625983070	0
1684924625984070	0
1684924625984070	0
1684924625985067	0
1684924625986070	0
1684924625987073	0
1684924625987073	0
1684924625988071	0
1684924625988071	0
1684924625989067	0
1684924625990132	0
1684924625991071	0
1684924625991071	0
1684924625992068	0
1684924625993071	0
1684924625994068	0
1684924625994068	0
1684924625995070	0
1684924625995070	0
1684924625996067	0
1684924625997072	0
1684924625998072	0
1684924625998072	0
1684924625999067	0
1684924626000071	0
1684924626001072	0
1684924626001072	0
1684924626002070	0
1684924626002070	0
1684924626003067	0
1684924626004072	0
1684924626005071	0
1684924626005071	0
1684924626006067	0
1684924626007156	0
1684924626008072	0
1684924626009071	0
1684924626009071	0
1684924626010068	0
1684924626011094	0
1684924626012073	0
1684924626012073	0
1684924626013070	0
1684924626013070	0
1684924626014068	0
1684924626015070	0
1684924626016071	0
1684924626016071	0
1684924626017067	0
1684924626018070	0
1684924626019068	0
1684924626019068	0
1684924626020067	0
1684924626020067	0
1684924626021073	0
1684924626022069	0
1684924626023070	0
1684924626023070	0
1684924626024068	0
1684924626025072	0
1684924626025072	0
1684924626026068	0
1684924626027068	0
1684924626028096	0
1684924626029072	0
1684924626030070	0
1684924626030070	0
1684924626031067	0
1684924626031067	0
1684924626033071	4682
1684924626034072	4864
1684924626034072	4955
1684924626035068	5050
1684924626036068	5133
1684924626037073	5298
1684924626038074	5382
1684924626038074	5472
1684924626039071	5571
1684924626039071	5668
1684924626040068	5930
1684924626041765	6020
1684924626042068	6117
1684924626043068	6292
1684924626044067	6365
1684924626044067	6456
1684924626047072	6559
1684924626049067	6648
1684924626054073	6804
1684924626058086	6915
1684924626059069	6993
1684924626062070	7086
1684924626066072	7255
1684924626070070	7339
1684924626072525	7436
1684924626075078	7529
1684924626076072	7605
1684924626079072	7696
1684924626084068	7880
1684924626088069	7966
1684924626089068	8043
1684924626091072	8128
1684924626103072	8262
1684924626104378	8274
1684924626112068	8302
1684924626113068	8314
1684924626114071	8323
1684924626117070	8335
1684924626120198	8349
1684924626122071	8362
1684924626127068	8383
1684924626130070	8398
1684924626132071	8409
1684924626135070	8423
1684924626139072	8444
1684924626142070	8458
1684924626144067	8470
1684924626147067	8485
1684924626150067	8497
1684924626154069	8519
1684924626157068	8531
1684924626160068	8546
1684924626162072	8559
1684924626164067	8569
1684924626169073	8593
1684924626172068	8606
1684924626175067	8619
1684924626177072	8630
1684924626179067	8641
1684924626185074	8668
1684924626187068	8681
1684924626189072	8690
1684924626192070	8702
1684924626194069	8715
1684924626202067	8754
1684924626208068	8806
1684924626213102	8812
1684924626213133	8815
1684924626215067	8820
1684924626218067	8824
1684924626221067	8830
1684924626225067	8838
1684924626227072	8842
1684924626230070	8847
1684924626233069	8852
1684924626238070	8861
1684924626240073	8865
1684924626243072	8869
1684924626245067	8874
1684924626247072	8877
1684924626251071	8883
1684924626255067	8892
1684924626258069	8897
1684924626260072	8901
1684924626263071	8905
1684924626265068	8910
1684924626271072	8919
1684924626272068	8922
1684924626276465	8928
1684924626278068	8932
1684924626280068	8936
1684924626288072	8950
1684924626297069	8967
1684924626303067	8977
1684924626308067	8984
1684924626311070	8982
1684924626316067	8980
1684924626318071	8978
1684924626321128	8977
1684924626323067	8975
1684924626325072	8974
1684924626331072	8971
1684924626333067	8970
1684924626336067	8968
1684924626338071	8967
1684924626340068	8966
1684924626345072	8964
1684924626348070	8962
1684924626351071	8960
1684924626353067	8959
1684924626358071	8956
1684924626359054	8956
1684924626363070	8953
1684924626366071	8952
1684924626368067	8950
1684924626371072	8949
1684924626373072	8948
1684924626378067	8945
1684924626381072	8943
1684924626383067	8942
1684924626388071	8940
1684924626391072	8938
1684924626393068	8937
1684924626396067	8935
1684924626401071	8932
1684924626406067	8930
1684924626409070	8928
1684924626414071	8928
1684924626416067	8928
1684924626418067	8929
1684924626421071	8930
1684924626423067	8931
1684924626426071	8932
1684924626434070	8935
1684924626438133	8937
1684924626441069	8938
1684924626443067	8939
1684924626446070	8940
1684924626449067	8941
1684924626451072	8942
1684924626456071	8944
1684924626459070	8945
1684924626461071	8946
1684924626463067	8947
1684924626469072	8949
1684924626471068	8950
1684924626473067	8951
1684924626476071	8952
1684924626479067	8953
1684924626484071	8955
1684924626486069	8956
1684924626488071	8957
1684924626491070	8958
1684924626493072	8959
1684924626499069	8961
1684924626503070	8963
1684924626509067	8965
1684924626513068	8966
1684924626514072	8967
1684924626516067	8968
1684924626519068	8972
1684924626521072	8974
1684924626524069	8978
1684924626528125	8982
1684924626531071	8986
1684924626533068	8988
1684924626536068	8991
1684924626541298	8997
1684924626546067	9000
1684924626547071	9002
1684924626549070	9005
1684924626551087	9008
