Time	Voltage
1684923266054939	10.528781347471522
1684923266059422	10.528781347471522
1684923266062421	10.528781347471522
1684923266065420	10.528781347471522
1684923266068421	10.528781347471522
1684923266071421	10.528781347471522
1684923266074422	10.528781347471522
1684923266077430	10.528781347471522
1684923266080430	10.528781347471522
1684923266083430	10.528781347471522
1684923266086430	10.528781347471522
1684923266089429	10.528781347471522
1684923266092429	10.528781347471522
1684923266095626	10.528781347471522
1684923266098626	10.528781347471522
1684923266101628	10.528781347471522
1684923266104626	10.528781347471522
1684923266107626	10.528781347471522
1684923266110626	10.528781347471522
1684923266112868	10.528781347471522
1684923266116869	10.528781347471522
1684923266119869	10.528781347471522
1684923266122868	10.528781347471522
1684923266125868	10.528781347471522
1684923266128868	10.528781347471522
1684923266132071	10.528781347471522
1684923266134930	10.528781347471522
1684923266137678	10.528781347471522
1684923266140678	10.528781347471522
1684923266143678	10.528781347471522
1684923266146678	10.528781347471522
1684923266150251	10.528781347471522
1684923266153726	10.528781347471522
1684923266156680	10.528781347471522
1684923266159943	10.528781347471522
1684923266163346	10.528781347471522
1684923266165943	10.528781347471522
1684923266168943	10.528781347471522
1684923266171943	10.528781347471522
1684923266175152	10.528781347471522
1684923266178428	10.528781347471522
1684923266181436	10.528781347471522
1684923266184435	10.528781347471522
1684923266187435	10.528781347471522
1684923266190435	10.528781347471522
1684923266193691	10.528781347471522
1684923266196928	10.528781347471522
1684923266199928	10.528781347471522
1684923266202928	10.528781347471522
1684923266205928	10.528781347471522
1684923266214967	10.528781347471522
1684923266218928	10.528781347471522
1684923266223932	10.528781347471522
1684923266228930	10.528781347471522
1684923266232929	10.528781347471522
1684923266236932	10.528781347471522
1684923266239928	10.528781347471522
1684923266243928	10.528781347471522
1684923266247932	10.528781347471522
1684923266250928	10.528781347471522
1684923266253928	10.528781347471522
1684923266257932	10.528781347471522
1684923266260928	10.528781347471522
1684923266264930	10.528781347471522
1684923266267928	10.528781347471522
1684923266270928	10.528781347471522
1684923266274930	10.528781347471522
1684923266277928	10.528781347471522
1684923266281930	10.528781347471522
1684923266284932	10.528781347471522
1684923266287980	10.528781347471522
1684923266290928	10.528781347471522
1684923266293928	10.528781347471522
1684923266297932	10.528781347471522
1684923266300932	10.528781347471522
1684923266305108	10.528781347471522
1684923266308928	10.528781347471522
1684923266312935	10.528781347471522
1684923266316932	10.528781347471522
1684923266322100	10.528781347471522
1684923266325932	10.528781347471522
1684923266329932	10.528781347471522
1684923266333932	10.528781347471522
1684923266338933	10.528781347471522
1684923266342932	10.528781347471522
1684923266345928	10.528781347471522
1684923266349932	10.528781347471522
1684923266358967	10.528781347471522
1684923266364930	10.528781347471522
1684923266369932	10.528781347471522
1684923266373928	10.528781347471522
1684923266378930	10.528781347471522
1684923266381932	10.528781347471522
1684923266386964	10.528781347471522
1684923266391930	10.528781347471522
1684923266394928	10.528781347471522
1684923266399025	10.528781347471522
1684923266401928	10.528781347471522
1684923266405932	10.528781347471522
1684923266408928	10.528781347471522
1684923266411928	10.528781347471522
1684923266416022	10.528781347471522
1684923266418928	10.528781347471522
1684923266422930	10.528781347471522
1684923266425928	10.528781347471522
1684923266428928	10.528781347471522
1684923266432928	10.528781347471522
1684923266436930	10.528781347471522
1684923266439928	10.528781347471522
1684923266443930	10.528781347471522
1684923266446930	10.528781347471522
1684923266450536	10.528781347471522
1684923266454928	10.528781347471522
1684923266459932	10.528781347471522
1684923266463930	10.528781347471522
1684923266467929	10.528781347471522
1684923266470928	10.528781347471522
1684923266474789	10.528781347471522
1684923266478216	10.528781347471522
1684923266481932	10.528781347471522
1684923266487016	10.528781347471522
1684923266490930	10.528781347471522
1684923266496932	10.528781347471522
1684923266501377	10.528781347471522
1684923266505026	10.528781347471522
1684923266508430	10.528781347471522
1684923266511932	10.528781347471522
1684923266514928	10.528781347471522
1684923266518930	10.528781347471522
1684923266521928	10.528781347471522
1684923266526933	10.528781347471522
1684923266531573	10.528781347471522
1684923266536932	10.528781347471522
1684923266541932	10.528781347471522
1684923266546929	10.528781347471522
1684923266550565	10.528781347471522
1684923266553928	10.528781347471522
1684923266558159	10.528781347471522
1684923266562185	10.528781347471522
1684923266565929	10.528781347471522
1684923266569494	10.528781347471522
1684923266572998	10.528781347471522
1684923266576504	10.528781347471522
1684923266580004	10.528781347471522
1684923266583290	10.528781347471522
1684923266585928	10.528781347471522
1684923266590054	10.528781347471522
1684923266594028	10.528781347471522
1684923266597930	10.528781347471522
1684923266601596	10.528781347471522
1684923266604932	10.528781347471522
1684923266607928	10.528781347471522
1684923266611930	10.528781347471522
1684923266615418	10.528781347471522
1684923266618996	10.528781347471522
1684923266622834	10.528781347471522
1684923266626412	10.528781347471522
1684923266629916	10.528781347471522
1684923266634003	10.528781347471522
1684923266638002	10.528781347471522
1684923266641003	10.528781347471522
1684923266645006	10.528781347471522
1684923266648006	10.528781347471522
1684923266653006	10.528781347471522
1684923266656005	10.528781347471522
1684923266659336	10.528781347471522
1684923266663003	10.528781347471522
1684923266666005	10.528781347471522
1684923266670004	10.528781347471522
1684923266673005	10.528781347471522
1684923266676004	10.528781347471522
1684923266680006	10.528781347471522
1684923266683005	10.528781347471522
1684923266686006	10.528781347471522
1684923266690006	10.528781347471522
1684923266693004	10.528781347471522
1684923266696004	10.528781347471522
1684923266699005	10.528781347471522
1684923266703006	10.528781347471522
1684923266706005	10.528781347471522
1684923266710004	10.528781347471522
1684923266713820	10.528781347471522
1684923266717002	10.528781347471522
1684923266721003	10.528781347471522
1684923266724004	10.528781347471522
1684923266728004	10.528781347471522
1684923266731005	10.528781347471522
1684923266734006	10.528781347471522
1684923266738004	10.528781347471522
1684923266741006	10.528781347471522
1684923266744738	10.528781347471522
1684923266748006	10.528781347471522
1684923266751005	10.528781347471522
1684923266755004	10.528781347471522
1684923266758006	10.528781347471522
1684923266761004	10.528781347471522
1684923266764004	10.528781347471522
1684923266768004	10.528781347471522
1684923266771005	10.528781347471522
1684923266774005	10.528781347471522
1684923266778004	10.528781347471522
1684923266781004	10.528781347471522
1684923266784006	10.528781347471522
1684923266787004	10.528781347471522
1684923266791007	10.528781347471522
1684923266794004	10.528781347471522
1684923266798004	10.528781347471522
1684923266801005	10.528781347471522
1684923266804006	10.528781347471522
1684923266808006	10.528781347471522
1684923266811005	10.528781347471522
1684923266814004	10.528781347471522
1684923266818006	10.528781347471522
1684923266821006	10.528781347471522
1684923266825006	10.528781347471522
1684923266830014	10.528781347471522
1684923266834006	10.528781347471522
1684923266840006	10.528781347471522
1684923266845006	10.528781347471522
1684923266849004	10.528781347471522
1684923266853004	10.528781347471522
1684923266857008	10.528781347471522
1684923266861004	10.528781347471522
1684923266865006	10.528781347471522
1684923266870005	10.528781347471522
1684923266875007	10.528781347471522
1684923266880006	10.528781347471522
1684923266885006	10.528781347471522
1684923266890010	10.528781347471522
1684923266895007	10.528781347471522
1684923266899004	10.528781347471522
1684923266903005	10.528781347471522
1684923266907005	10.528781347471522
1684923266911003	10.528781347471522
1684923266915003	10.528781347471522
1684923266919003	10.528781347471522
1684923266923006	10.528781347471522
1684923266927007	10.528781347471522
1684923266931012	10.528781347471522
1684923266935005	10.528781347471522
1684923266938005	10.528781347471522
1684923266942003	10.528781347471522
1684923266947002	10.528781347471522
1684923266952007	10.528781347471522
1684923266956006	10.528781347471522
1684923266960005	10.528781347471522
1684923266964003	10.528781347471522
1684923266968010	10.528781347471522
1684923266972007	10.528781347471522
1684923266976004	10.528781347471522
1684923266979006	10.528781347471522
1684923266983006	10.528781347471522
1684923266987005	10.528781347471522
1684923266991004	10.528781347471522
1684923266994006	10.528781347471522
1684923266998004	10.528781347471522
1684923267002007	10.528781347471522
1684923267006006	10.528781347471522
1684923267009022	10.528781347471522
1684923267013110	10.528781347471522
1684923267016006	10.528781347471522
1684923267020004	10.528781347471522
1684923267024005	10.528781347471522
1684923267027006	10.528781347471522
1684923267031004	10.528781347471522
1684923267035006	10.528781347471522
1684923267039007	10.528781347471522
1684923267043006	10.528781347471522
1684923267046006	10.528781347471522
1684923267050004	10.528781347471522
1684923267054006	10.528781347471522
1684923267058005	10.528781347471522
1684923267061004	10.528781347471522
1684923267065006	10.528781347471522
1684923267068006	10.528781347471522
1684923267072006	10.528781347471522
1684923267075004	10.528781347471522
1684923267078005	10.528781347471522
1684923267082005	10.528781347471522
1684923267086007	10.528781347471522
1684923267090006	10.528781347471522
1684923267093006	10.528781347471522
1684923267097005	10.528781347471522
1684923267100008	10.528781347471522
1684923267104006	10.528781347471522
1684923267107006	10.528781347471522
1684923267112005	10.528781347471522
1684923267115006	10.528781347471522
1684923267119006	10.528781347471522
1684923267123004	10.528781347471522
1684923267126004	10.528781347471522
1684923267130006	10.528781347471522
1684923267133006	10.528781347471522
1684923267137004	10.528781347471522
1684923267141004	10.528781347471522
1684923267144006	10.528781347471522
1684923267148004	10.528781347471522
1684923267152005	10.528781347471522
1684923267156003	10.528781347471522
1684923267160006	10.528781347471522
1684923267163006	10.528781347471522
1684923267167004	10.528781347471522
1684923267172004	10.528781347471522
1684923267176007	10.528781347471522
1684923267179006	10.528781347471522
1684923267183006	10.528781347471522
1684923267186003	10.528781347471522
1684923267190109	10.528781347471522
1684923267193006	10.528781347471522
1684923267197006	10.528781347471522
1684923267200004	10.528781347471522
1684923267204007	10.528781347471522
1684923267208006	10.528781347471522
1684923267211004	10.528781347471522
1684923267215006	10.528781347471522
1684923267219109	10.528781347471522
1684923267222004	10.528781347471522
1684923267226006	10.528781347471522
1684923267229006	10.528781347471522
1684923267233004	10.528781347471522
1684923267237002	10.528781347471522
1684923267240006	10.528781347471522
1684923267244006	10.528781347471522
1684923267248007	10.528781347471522
1684923267252007	10.528781347471522
1684923267256006	10.528781347471522
1684923267259006	10.528781347471522
1684923267263007	10.528781347471522
1684923267266006	10.528781347471522
1684923267270062	10.528781347471522
1684923267274004	10.528781347471522
1684923267277004	10.528781347471522
1684923267281007	10.528781347471522
1684923267285007	10.528781347471522
1684923267288004	10.528781347471522
1684923267291005	10.528781347471522
1684923267295004	10.528781347471522
1684923267298005	10.528781347471522
1684923267302007	10.528781347471522
1684923267305006	10.528781347471522
1684923267309004	10.528781347471522
1684923267313006	10.528781347471522
1684923267316005	10.528781347471522
1684923267320005	10.528781347471522
1684923267324006	10.528781347471522
1684923267328006	10.528781347471522
1684923267331270	10.528781347471522
1684923267335007	10.528781347471522
1684923267339006	10.528781347471522
1684923267342007	10.528781347471522
1684923267346007	10.528781347471522
1684923267350006	10.528781347471522
1684923267356104	10.528781347471522
1684923267359005	10.528781347471522
1684923267363328	10.528781347471522
1684923267367408	10.528781347471522
1684923267371804	10.528781347471522
1684923267375006	10.528781347471522
1684923267379055	10.528781347471522
1684923267382005	10.528781347471522
1684923267386003	10.528781347471522
1684923267390006	10.528781347471522
1684923267393005	10.528781347471522
1684923267397003	10.528781347471522
1684923267400006	10.528781347471522
1684923267404006	10.528781347471522
1684923267408006	10.528781347471522
1684923267411082	10.528781347471522
1684923267415015	10.528781347471522
1684923267419006	10.528781347471522
1684923267422006	10.528781347471522
1684923267426028	10.528781347471522
1684923267429004	10.528781347471522
1684923267432005	10.528781347471522
1684923267436006	10.528781347471522
1684923267439005	10.528781347471522
1684923267443006	10.528781347471522
1684923267446006	10.528781347471522
1684923267450006	10.528781347471522
1684923267453004	10.528781347471522
1684923267457006	10.528781347471522
1684923267460004	10.528781347471522
1684923267464004	10.528781347471522
1684923267468006	10.528781347471522
1684923267471004	10.528781347471522
1684923267475004	10.528781347471522
1684923267478004	10.528781347471522
1684923267481005	10.45124059173395
1684923267485004	10.27838932373561
1684923267489004	10.302620809903601
1684923267492005	10.280004756146809
1684923267495003	10.289697350614006
1684923267499005	10.299389945081202
1684923267503006	10.039305326878093
