time	volts
1684513331205361	15.323
1684513331206406	15.323
1684513331207402	15.323
1684513331207402	15.323
1684513331208403	15.32
1684513331209364	15.32
1684513331210404	15.32
1684513331210404	15.32
1684513331211406	15.32
1684513331211406	15.32
1684513331212404	15.32
1684513331213404	15.32
1684513331214399	15.32
1684513331215362	15.32
1684513331215362	15.32
1684513331216363	15.32
1684513331217393	15.32
1684513331218394	15.32
1684513331218394	15.32
1684513331219394	15.32
1684513331220400	15.32
1684513331221364	15.32
1684513331221364	15.32
1684513331222394	15.32
1684513331223362	15.32
1684513331224404	15.32
1684513331224404	15.32
1684513331225406	15.32
1684513331226404	15.32
1684513331227406	15.32
1684513331227406	15.32
1684513331229404	15.32
1684513331229404	15.32
1684513331230362	15.32
1684513331231410	15.32
1684513331232363	15.326
1684513331232363	15.326
1684513331233400	15.326
1684513331233400	15.326
1684513331234363	15.326
1684513331235363	15.326
1684513331235363	15.326
1684513331236392	15.326
1684513331237393	15.326
1684513331237393	15.326
1684513331238393	15.326
1684513331239393	15.326
1684513331240392	15.326
1684513331240392	15.326
1684513331241406	15.326
1684513331242362	15.326
1684513331243406	15.326
1684513331243406	15.326
1684513331244399	15.326
1684513331245394	15.326
1684513331246362	15.326
1684513331247360	15.326
1684513331247360	15.326
1684513331248361	15.326
1684513331248361	15.326
1684513331250414	15.326
1684513331251402	15.326
1684513331251402	15.326
1684513331252399	15.328
1684513331253404	15.328
1684513331254404	15.328
1684513331254404	15.328
1684513331255403	15.328
1684513331256388	15.328
1684513331257406	15.328
1684513331258406	15.328
1684513331258406	15.328
1684513331259406	15.328
1684513331260362	15.328
1684513331261404	15.328
1684513331261404	15.328
1684513331262404	15.328
1684513331262404	15.328
1684513331263414	15.328
1684513331264362	15.328
1684513331265402	15.328
1684513331265402	15.328
1684513331266362	15.328
1684513331267362	15.328
1684513331268404	15.328
1684513331268404	15.328
1684513331269401	15.328
1684513331269401	15.328
1684513331270402	15.324
1684513331271405	15.324
1684513331272404	15.324
1684513331273406	15.324
1684513331273406	15.324
1684513331274412	15.324
1684513331275406	15.324
1684513331276404	15.324
1684513331276404	15.324
1684513331277403	15.324
1684513331278362	15.324
1684513331284392	15.324
1684513331285422	15.324
1684513331286404	15.324
1684513331287403	15.324
1684513331287403	15.324
1684513331288404	15.324
1684513331289406	15.324
1684513331290408	15.324
1684513331291406	15.324
1684513331291406	15.324
1684513331293404	15.324
1684513331293404	15.321
1684513331294400	15.321
1684513331295362	15.321
1684513331296362	15.321
1684513331296362	15.321
1684513331297411	15.321
1684513331298396	15.321
1684513331298396	15.321
1684513331299362	15.321
1684513331300401	15.321
1684513331301401	15.321
1684513331301401	15.321
1684513331302404	15.321
1684513331303404	15.321
1684513331304402	15.321
1684513331304402	15.321
1684513331305406	15.321
1684513331306362	15.321
1684513331307406	15.321
1684513331308402	15.321
1684513331308402	15.321
1684513331309364	15.321
1684513331310363	15.321
1684513331311394	15.321
1684513331311394	15.321
1684513331312394	15.321
1684513331312394	15.321
1684513331314404	15.321
1684513331314404	15.321
1684513331315407	15.321
1684513331316404	15.323
1684513331317403	15.323
1684513331317403	15.323
1684513331318409	15.323
1684513331318409	15.323
1684513331319404	15.323
1684513331320362	15.323
1684513331321366	15.323
1684513331322404	15.323
1684513331322404	15.323
1684513331323406	15.323
1684513331323406	15.323
1684513331324362	15.323
1684513331325403	15.323
1684513331326404	15.323
1684513331326404	15.323
1684513331327363	15.323
1684513331328363	15.323
1684513331329403	15.323
1684513331329403	15.323
1684513331330409	15.323
1684513331330409	15.323
1684513331331404	15.323
1684513331332404	15.323
1684513331332404	15.323
1684513331333404	13.859
1684513331339406	13.859
1684513331340404	13.859
1684513331341402	13.859
1684513331341402	13.859
1684513331342363	14.086
1684513331343366	14.086
1684513331344396	14.086
1684513331344396	14.086
1684513331345395	14.086
1684513331345395	14.086
1684513331346404	14.086
1684513331347406	14.086
1684513331348403	14.086
1684513331348403	14.086
1684513331349403	14.086
1684513331350402	14.086
1684513331350402	14.086
1684513331351404	14.086
1684513331352372	14.086
1684513331352372	14.086
1684513331353362	14.086
1684513331356404	14.086
1684513331360395	14.086
1684513331365404	14.086
