time	rpm
1684513515082067	0
1684513515083056	0
1684513515083056	0
1684513515084056	0
1684513515084056	0
1684513515085058	0
1684513515085058	0
1684513515087054	0
1684513515087054	0
1684513515088056	0
1684513515088056	0
1684513515089060	0
1684513515090052	0
1684513515091019	0
1684513515091019	0
1684513515092018	0
1684513515093050	0
1684513515093050	0
1684513515094017	0
1684513515095017	0
1684513515096048	0
1684513515096048	0
1684513515097048	0
1684513515098050	0
1684513515099048	0
1684513515099048	0
1684513515100050	0
1684513515101057	0
1684513515101057	0
1684513515102019	0
1684513515103060	0
1684513515104075	0
1684513515104075	0
1684513515105018	0
1684513515106018	0
1684513515107062	0
1684513515107062	0
1684513515108058	0
1684513515108058	0
1684513515110057	0
1684513515110057	0
1684513515111060	0
1684513515111060	0
1684513515112018	0
1684513515113060	0
1684513515114061	0
1684513515115046	0
1684513515115046	0
1684513515116019	0
1684513515117062	0
1684513515117062	0
1684513515118060	0
1684513515118060	0
1684513515120052	0
1684513515120052	0
1684513515121022	0
1684513515122060	0
1684513515122060	0
1684513515123062	0
1684513515124058	0
1684513515125059	0
1684513515125059	0
1684513515126057	0
1684513515127058	0
1684513515127058	0
1684513515128060	0
1684513515129062	0
1684513515129062	0
1684513515130018	0
1684513515131062	0
1684513515132018	0
1684513515132018	0
1684513515133016	0
1684513515133016	0
1684513515134058	0
1684513515135060	0
1684513515136060	0
1684513515136060	0
1684513515137019	0
1684513515138019	0
1684513515138019	0
1684513515139053	0
1684513515140018	0
1684513515140018	0
1684513515141018	0
1684513515142018	0
1684513515143052	0
1684513515143052	0
1684513515144018	0
1684513515145018	0
1684513515146051	0
1684513515146051	0
1684513515147018	0
1684513515147018	0
1684513515148017	0
1684513515149017	0
1684513515149017	0
1684513515150088	0
1684513515151019	0
1684513515151019	0
1684513515152018	0
1684513515152018	0
1684513515153018	0
1684513515154021	0
1684513515155022	0
1684513515156018	0
1684513515156018	0
1684513515157020	0
1684513515164018	0
1684513515164018	0
1684513515165020	0
1684513515166061	0
1684513515167060	0
1684513515167060	0
1684513515168081	0
1684513515169060	0
1684513515169060	0
1684513515170060	0
1684513515171059	0
1684513515172018	0
1684513515172018	0
1684513515173017	0
1684513515174062	0
1684513515175059	0
1684513515175059	0
1684513515176058	0
1684513515176058	0
1684513515177057	0
1684513515179031	0
1684513515179031	0
1684513515180065	0
1684513515180065	0
1684513515181062	0
1684513515182060	0
1684513515183060	0
1684513515183060	0
1684513515184055	0
1684513515185018	0
1684513515185018	0
1684513515186017	0
1684513515187018	0
1684513515187018	0
1684513515188052	0
1684513515189048	0
1684513515189048	0
1684513515190047	0
1684513515191058	0
1684513515191058	0
1684513515192058	0
1684513515192058	0
1684513515193058	0
1684513515194018	0
1684513515195025	0
1684513515195025	0
1684513515196060	0
1684513515196060	0
1684513515197060	0
1684513515198060	0
1684513515199060	0
1684513515199060	0
1684513515200060	0
1684513515201065	0
1684513515202019	0
1684513515202019	0
1684513515203018	5948
1684513515210060	6616
1684513515211020	6834
1684513515212019	6914
1684513515212019	6984
1684513515213064	7128
1684513515214061	7209
1684513515215063	7269
1684513515215063	7360
1684513515216019	7501
1684513515217052	7577
1684513515217052	7650
1684513515218018	7792
1684513515219052	7864
1684513515219052	7944
1684513515220048	8122
1684513515220048	8264
1684513515221017	8409
1684513515222051	8428
1684513515222051	8440
1684513515226060	8460
1684513515230019	8468
1684513515230019	8476
1684513515233049	8485
1684513515240060	8506
1684513515242062	8514
1684513515243058	8523
1684513515245019	8532
1684513515251030	8552
1684513515253044	8561
1684513515255045	8569
1684513515258049	8579
1684513515260046	8587
1684513515263020	8597
1684513515266048	8607
1684513515270064	8624
1684513515273060	8634
1684513515275060	8643
1684513515278018	8654
1684513515281017	8662
1684513515286050	8680
1684513515296053	8718
1684513515301062	8735
1684513515303018	8746
1684513515306060	8756
1684513515308065	8764
1684513515311019	8773
1684513515316050	8793
1684513515321049	8828
1684513515331062	8833
1684513515333019	8835
1684513515336060	8837
1684513515338060	8838
1684513515341062	8840
1684513515344060	8841
1684513515348058	8843
1684513515351060	8845
1684513515354060	8846
1684513515358059	8848
1684513515361050	8850
1684513515364058	8852
1684513515366060	8853
1684513515369060	8855
1684513515371060	8856
1684513515381058	8862
1684513515386060	8864
1684513515388053	8866
1684513515396058	8870
1684513515401060	8873
1684513515406049	8876
1684513515410016	8878
1684513515413044	8880
1684513515416060	8881
1684513515421062	8884
1684513515423060	8885
1684513515426056	8885
1684513515431060	8887
1684513515432058	8888
1684513515433058	8889
1684513515436019	8890
1684513515438051	8892
1684513515443062	8895
1684513515446016	8896
1684513515448060	8897
1684513515451018	8898
1684513515454061	8900
1684513515458060	8903
1684513515460018	8904
1684513515463060	8905
1684513515466020	8907
1684513515471048	8910
1684513515473058	8911
1684513515476060	8912
1684513515480019	8915
1684513515486060	8918
1684513515489060	8919
1684513515494060	8922
1684513515497017	8923
1684513515499050	8925
1684513515501062	8926
1684513515504061	8927
1684513515509062	8930
1684513515511022	8931
1684513515514060	8933
1684513515517084	8934
1684513515519072	8935
1684513515524060	8938
1684513515527038	8940
1684513515529064	8941
1684513515532017	8942
1684513515533016	8941
1684513515537060	8940
1684513515541062	8938
1684513515544060	8937
1684513515546018	8936
1684513515549018	8935
1684513515553018	8933
1684513515559019	8931
1684513515561049	8930
1684513515566051	8928
1684513515569066	8927
1684513515571022	8926
1684513515574024	8925
1684513515577016	8924
1684513515582056	8922
1684513515584056	8921
1684513515586056	8920
1684513515591020	8919
1684513515597022	8916
1684513515602020	8914
1684513515607022	8912
1684513515609021	8911
1684513515614020	8909
1684513515617060	8909
1684513515619020	8907
1684513515621020	8907
1684513515627021	8905
1684513515631020	8904
1684513515632020	8903
1684513515637019	8901
1684513515639060	8900
1684513515642020	8902
1684513515645020	8904
1684513515664068	8917
1684513515670018	8920
1684513515672019	8922
1684513515679018	8927
1684513515684058	8930
1684513515687016	8932
1684513515689017	8934
1684513515695024	8937
1684513515696018	8938
1684513515699062	8940
1684513515701022	8942
1684513515705018	8944
1684513515709062	8945
1684513515711018	8948
1684513515714018	8950
1684513515717017	8952
1684513515719046	8954
1684513515722018	8956
1684513515727020	8959
1684513515729020	8960
1684513515732021	8962
1684513515734044	8964
1684513515737048	8965
1684513515741062	8970
1684513515746020	8968
1684513515747063	8966
1684513515749018	8964
1684513515751018	8963
1684513515759060	8957
1684513515762049	8956
1684513515766078	8952
1684513515769060	8950
1684513515771060	8949
1684513515774018	8947
1684513515776018	8945
1684513515784058	8940
1684513515789058	8936
1684513515792018	8934
1684513515795062	8933
1684513515797046	8931
1684513515799048	8930
1684513515807060	8924
1684513515812019	8921
1684513515815060	8919
1684513515820047	8915
1684513515821062	8915
1684513515825018	8912
1684513515827058	8910
1684513515830049	8908
1684513515832058	8907
1684513515835058	8905
1684513515838060	8903
1684513515842060	8900
1684513515845020	8900
1684513515848060	8900
1684513515852060	8900
1684513515853062	8900
1684513515859018	8900
1684513515860052	8900
1684513515862060	8900
1684513515865060	8900
1684513515867060	8900
1684513515872018	8900
1684513515875065	8900
1684513515877017	8900
1684513515883060	8900
1684513515885062	8900
1684513515887059	8900
1684513515890060	8900
1684513515892058	8900
1684513515898060	8900
1684513515900060	8900
1684513515902018	8900
