Time	Value
1683303767664043	0.04107104748254642
1683303767669044	0.03945561507134698
1683303767673787	0.03977870155358687
1683303767678320	0.04430191230494529
1683303767683320	0.04753277712734416
1683303767688322	0.044948085269425064
1683303767693140	0.0465635176806245
1683303767698137	0.04559425823390484
1683303767703140	0.04688660416286439
1683303767707136	0.044948085269425064
1683303767712683	0.044948085269425064
1683303767716677	0.048178950091823936
1683303767721678	0.04850203657406382
1683303767726681	0.0439788258227054
1683303767731571	0.045917344716144726
1683303767735568	0.07596438756445423
1683303767740572	0.04462499878718518
1683303767744570	0.04010178803582676
1683303767750303	0.04688660416286439
1683303767754300	0.04074796100030653
1683303767759299	0.04979438250302337
1683303767764308	0.04688660416286439
1683303767769308	0.042686479893745854
1683303767774141	0.043655739340465516
1683303767779659	0.04624043119838461
1683303767784659	0.04107104748254642
1683303767789005	0.03880944210686721
1683303767793408	0.03880944210686721
1683303767798408	0.04527117175166495
1683303767803413	0.043655739340465516
1683303767807413	0.03977870155358687
1683303767813104	0.04236339341150597
1683303767818104	0.04204030692926608
1683303767822099	0.042686479893745854
1683303767827102	0.041394133964786306
1683303767831808	0.04559425823390484
1683303767835802	0.047209690645104274
1683303767840806	0.04236339341150597
1683303767844802	0.04010178803582676
1683303767849802	0.05981006345245987
1683303767854988	0.03977870155358687
1683303767860039	0.049471296020783484
1683303767865050	0.047209690645104274
1683303767869046	0.03751709617790766
1683303767873601	0.04010178803582676
1683303767878780	0.043655739340465516
1683303767883780	0.040424874518066645
1683303767888780	0.04010178803582676
1683303767892495	0.04107104748254642
1683303767897498	0.044948085269425064
1683303767902500	0.04430191230494529
1683303767906496	0.04171722044702619
1683303767911380	0.04010178803582676
1683303767916384	0.04236339341150597
1683303767920380	0.04527117175166495
1683303767925382	0.0439788258227054
1683303767929801	0.03202462597982958
1683303767934804	0.045917344716144726
1683303767939806	0.0491482095385436
1683303767943800	0.048178950091823936
1683303767949674	0.03977870155358687
1683303767954675	0.04074796100030653
1683303767958669	0.043655739340465516
1683303767963675	0.042686479893745854
1683303767969032	0.039132528589107096
1683303767973027	0.029439934121910483
1683303767978552	0.04688660416286439
1683303767984032	0.04559425823390484
1683303767989390	0.03073228005087003
1683303767993588	0.042686479893745854
1683303767998592	0.04624043119838461
1683303768003593	0.048178950091823936
1683303768007592	0.03977870155358687
1683303768011588	0.03880944210686721
1683303768016616	0.04300956637598574
1683303768021618	0.0439788258227054
1683303768025615	0.04107104748254642
1683303768030619	0.04171722044702619
1683303768034877	0.04559425823390484
1683303768038879	0.043655739340465516
1683303768043874	0.04107104748254642
1683303768049008	0.03848635562462732
1683303768052962	0.06368710123933852
1683303768057964	0.044948085269425064
1683303768062974	0.04527117175166495
1683303768067024	0.04300956637598574
1683303768071439	0.031055366533109918
1683303768075944	0.04527117175166495
1683303768080951	0.04527117175166495
1683303768085950	0.043655739340465516
1683303768090333	0.04300956637598574
1683303768095326	0.04300956637598574
1683303768100330	0.0491482095385436
1683303768104325	0.03945561507134698
1683303768109328	0.038163269142387435
1683303768113822	0.0465635176806245
1683303768118822	0.04850203657406382
1683303768123826	0.049471296020783484
1683303768127822	0.03880944210686721
1683303768133443	0.04688660416286439
1683303768137635	0.043655739340465516
1683303768142918	0.045917344716144726
1683303768147923	0.04462499878718518
1683303768152798	0.04462499878718518
1683303768156794	0.04010178803582676
1683303768161806	0.04430191230494529
1683303768165801	0.04010178803582676
1683303768170567	0.04171722044702619
1683303768175572	0.04107104748254642
1683303768180096	0.043655739340465516
1683303768185096	0.04074796100030653
1683303768189090	0.039132528589107096
1683303768193938	0.04430191230494529
1683303768197939	0.04850203657406382
1683303768202938	0.04624043119838461
1683303768207938	0.042686479893745854
1683303768213566	0.03848635562462732
1683303768217564	0.042686479893745854
1683303768222564	0.04300956637598574
1683303768227567	0.04236339341150597
1683303768232321	0.04300956637598574
1683303768236318	0.0465635176806245
1683303768241318	0.0491482095385436
1683303768246323	0.039132528589107096
1683303768250012	0.031055366533109918
1683303768255010	0.03880944210686721
1683303768260011	0.04430191230494529
1683303768265021	0.040424874518066645
1683303768269030	0.04462499878718518
1683303768274139	0.045917344716144726
1683303768279655	0.043655739340465516
1683303768284654	0.04107104748254642
1683303768290014	0.038163269142387435
1683303768294644	0.04107104748254642
1683303768298644	0.044948085269425064
1683303768303643	0.048178950091823936
1683303768307640	0.044948085269425064
1683303768313309	0.0439788258227054
1683303768317304	0.041394133964786306
1683303768322310	0.04527117175166495
1683303768326305	0.03945561507134698
1683303768331100	0.04010178803582676
1683303768335098	0.04430191230494529
1683303768340100	0.06853339847293682
1683303768345100	0.04430191230494529
1683303768349097	0.044948085269425064
1683303768353811	0.04624043119838461
1683303768358815	0.0439788258227054
1683303768362817	0.04204030692926608
1683303768367821	0.03977870155358687
1683303768372564	0.03848635562462732
1683303768376686	0.044948085269425064
1683303768381686	0.04204030692926608
1683303768386690	0.040424874518066645
1683303768391393	0.03848635562462732
1683303768396393	0.0465635176806245
1683303768400392	0.04300956637598574
1683303768405390	0.04010178803582676
1683303768410012	0.03848635562462732
1683303768415012	0.04430191230494529
1683303768420011	0.04204030692926608
1683303768425460	0.04430191230494529
1683303768429456	0.04430191230494529
1683303768434456	0.043655739340465516
1683303768439458	0.047209690645104274
1683303768444132	0.045917344716144726
1683303768449134	0.041394133964786306
1683303768453130	0.03945561507134698
1683303768458129	0.04171722044702619
1683303768462737	0.045917344716144726
1683303768467738	0.043655739340465516
1683303768472762	0.041394133964786306
1683303768478036	0.041394133964786306
1683303768482722	0.047209690645104274
1683303768486720	0.040424874518066645
1683303768490716	0.044948085269425064
1683303768495735	0.04171722044702619
1683303768502068	0.04204030692926608
1683303768505996	0.042686479893745854
1683303768510998	0.041394133964786306
1683303768514996	0.04527117175166495
1683303768519996	0.04236339341150597
1683303768524745	0.04688660416286439
1683303768528740	0.03848635562462732
1683303768532741	0.04430191230494529
1683303768537745	0.04785586360958405
1683303768542744	0.04333265285822563
1683303768548309	0.045917344716144726
1683303768553309	0.04559425823390484
1683303768557304	0.04010178803582676
1683303768561717	0.04333265285822563
1683303768566720	0.04333265285822563
1683303768570718	0.04559425823390484
1683303768575717	0.04074796100030653
1683303768581706	0.0465635176806245
1683303768586706	0.044948085269425064
1683303768590703	0.04430191230494529
1683303768595702	0.04624043119838461
1683303768600267	0.043655739340465516
1683303768604265	0.04300956637598574
1683303768609264	0.04010178803582676
1683303768614269	0.04074796100030653
1683303768618030	0.0439788258227054
1683303768623030	0.041394133964786306
1683303768628030	0.03848635562462732
1683303768633295	0.04074796100030653
1683303768638041	0.04107104748254642
1683303768643040	0.04527117175166495
1683303768647036	0.04204030692926608
1683303768652674	0.04074796100030653
1683303768657674	0.04107104748254642
1683303768661677	0.04430191230494529
1683303768666680	0.04236339341150597
1683303768671249	0.04204030692926608
1683303768675808	0.04204030692926608
1683303768680820	0.045917344716144726
1683303768684816	0.042686479893745854
1683303768690018	0.04300956637598574
1683303768694568	0.04107104748254642
1683303768701574	0.04300956637598574
1683303768705570	0.04236339341150597
1683303768710789	0.043655739340465516
1683303768715703	0.041394133964786306
1683303768719698	0.04527117175166495
1683303768724698	0.043655739340465516
1683303768729700	0.04107104748254642
1683303768734424	0.04430191230494529
1683303768739424	0.04430191230494529
1683303768743418	0.0465635176806245
1683303768748738	0.04430191230494529
1683303768753130	0.044948085269425064
1683303768758128	0.0465635176806245
1683303768763142	0.0465635176806245
1683303768767136	0.03751709617790766
1683303768771638	0.03880944210686721
1683303768776808	0.044948085269425064
1683303768781809	0.0439788258227054
1683303768787029	0.04333265285822563
1683303768791402	0.04624043119838461
1683303768796441	0.04333265285822563
1683303768801453	0.045917344716144726
1683303768805448	0.04171722044702619
1683303768811009	0.043655739340465516
1683303768816008	0.044948085269425064
1683303768822011	0.045917344716144726
1683303768826006	0.04624043119838461
1683303768830682	0.040424874518066645
1683303768835682	0.04624043119838461
1683303768840686	0.04785586360958405
1683303768845686	0.03784018266014755
1683303768849682	0.03751709617790766
1683303768854282	0.03751709617790766
1683303768859287	0.0465635176806245
1683303768864298	0.042686479893745854
1683303768867802	0.03945561507134698
1683303768872501	0.040424874518066645
1683303768877675	0.04559425823390484
1683303768881670	0.04882512305630371
1683303768887029	0.038163269142387435
1683303768890504	0.04107104748254642
1683303768895507	0.04010178803582676
1683303768899505	0.04333265285822563
1683303768904503	0.044948085269425064
1683303768909033	0.045917344716144726
1683303768913030	0.04010178803582676
1683303768918034	0.04074796100030653
1683303768923218	0.04688660416286439
1683303768928612	0.03977870155358687
1683303768932609	0.044948085269425064
1683303768937612	0.041394133964786306
1683303768941608	0.03622475024894811
1683303768947139	0.04624043119838461
1683303768951134	0.03977870155358687
1683303768956134	0.04107104748254642
1683303768961143	0.04171722044702619
1683303768965900	0.04462499878718518
1683303768969899	0.041394133964786306
1683303768973894	0.040424874518066645
1683303768978407	0.0491482095385436
1683303768983106	0.04107104748254642
1683303768987224	0.04010178803582676
1683303768991324	0.04850203657406382
1683303768996450	0.043655739340465516
1683303769000552	0.0439788258227054
1683303769005701	0.04236339341150597
1683303769009795	0.03945561507134698
1683303769015001	0.043655739340465516
1683303769020486	0.04171722044702619
1683303769024387	0.04300956637598574
1683303769028386	0.03977870155358687
1683303769033391	0.044948085269425064
1683303769037391	0.04624043119838461
1683303769041961	0.04753277712734416
1683303769046966	0.04171722044702619
1683303769050962	0.04107104748254642
1683303769054963	0.044948085269425064
1683303769059964	0.04107104748254642
1683303769064343	0.044948085269425064
1683303769069344	0.03880944210686721
1683303769073338	0.03073228005087003
1683303769077511	0.04559425823390484
1683303769082061	0.04333265285822563
1683303769086058	0.03751709617790766
1683303769091057	0.04074796100030653
1683303769096062	0.04333265285822563
1683303769100785	0.04688660416286439
1683303769104781	0.04430191230494529
1683303769110786	0.04107104748254642
1683303769114780	0.04204030692926608
1683303769120036	0.041394133964786306
1683303769123876	0.04462499878718518
1683303769127876	0.0439788258227054
1683303769132876	0.041394133964786306
1683303769137525	0.042686479893745854
1683303769142389	0.0465635176806245
1683303769147389	0.045917344716144726
1683303769152388	0.045917344716144726
1683303769156384	0.03880944210686721
1683303769161020	0.047209690645104274
1683303769166023	0.04171722044702619
1683303769170019	0.032670798944309354
1683303769175530	0.04204030692926608
1683303769180100	0.04559425823390484
1683303769184096	0.04462499878718518
1683303769189100	0.04333265285822563
1683303769193097	0.0465635176806245
1683303769197946	0.04882512305630371
1683303769203952	0.04236339341150597
1683303769210385	0.04204030692926608
1683303769215414	0.04074796100030653
1683303769220416	0.04430191230494529
1683303769224414	0.045917344716144726
1683303769228412	0.04204030692926608
1683303769233252	0.04559425823390484
1683303769237252	0.043655739340465516
1683303769242256	0.055933025665581226
1683303769246252	0.041394133964786306
1683303769250859	0.04430191230494529
1683303769254858	0.03751709617790766
1683303769259860	0.04785586360958405
1683303769264866	0.04624043119838461
1683303769269033	0.042686479893745854
1683303769273628	0.038163269142387435
1683303769278919	0.0439788258227054
1683303769282915	0.04430191230494529
1683303769287920	0.042686479893745854
1683303769292548	0.04204030692926608
1683303769297550	0.041394133964786306
1683303769302550	0.04688660416286439
1683303769306544	0.04171722044702619
1683303769311513	0.03977870155358687
1683303769316514	0.04204030692926608
1683303769321516	0.04624043119838461
1683303769325513	0.04107104748254642
1683303769330238	0.038163269142387435
1683303769335238	0.043655739340465516
1683303769340243	0.044948085269425064
1683303769345237	0.043655739340465516
1683303769350242	0.04236339341150597
1683303769355206	0.04333265285822563
1683303769359202	0.04624043119838461
1683303769364219	0.0465635176806245
1683303769369216	0.04204030692926608
1683303769373131	0.039132528589107096
1683303769378654	0.042686479893745854
1683303769383654	0.04559425823390484
1683303769387649	0.03977870155358687
1683303769392281	0.04171722044702619
1683303769397286	0.04236339341150597
1683303769402285	0.04204030692926608
1683303769407284	0.043655739340465516
1683303769411216	0.039132528589107096
1683303769416216	0.04462499878718518
1683303769421220	0.04850203657406382
1683303769425218	0.04236339341150597
1683303769429216	0.04010178803582676
1683303769435034	0.038163269142387435
1683303769440033	0.04850203657406382
1683303769444029	0.03977870155358687
1683303769449028	0.03977870155358687
1683303769453632	0.03848635562462732
1683303769457626	0.04204030692926608
1683303769462637	0.04559425823390484
1683303769467638	0.04204030692926608
1683303769471420	0.03622475024894811
1683303769475924	0.04527117175166495
1683303769480934	0.041394133964786306
1683303769485932	0.04010178803582676
1683303769489932	0.04010178803582676
1683303769494603	0.04236339341150597
1683303769499608	0.047209690645104274
1683303769503604	0.04430191230494529
1683303769508608	0.04462499878718518
1683303769512261	0.03751709617790766
1683303769517260	0.04010178803582676
1683303769522260	0.048178950091823936
1683303769527264	0.04527117175166495
1683303769532262	0.040424874518066645
1683303769538638	0.04624043119838461
1683303769543382	0.04785586360958405
1683303769548380	0.042686479893745854
1683303769553382	0.04074796100030653
1683303769558382	0.04236339341150597
1683303769562199	0.047209690645104274
1683303769567204	0.04559425823390484
1683303769571200	0.045917344716144726
1683303769576202	0.04010178803582676
1683303769581435	0.04979438250302337
1683303769585429	0.04074796100030653
1683303769590432	0.039132528589107096
1683303769594429	0.04462499878718518
1683303769599003	0.04204030692926608
1683303769604010	0.04204030692926608
1683303769609014	0.040424874518066645
1683303769614013	0.04236339341150597
1683303769618310	0.04753277712734416
1683303769623308	0.04204030692926608
1683303769627309	0.04074796100030653
1683303769632670	0.041394133964786306
1683303769637848	0.037194009695667773
1683303769642848	0.04462499878718518
1683303769646845	0.042686479893745854
1683303769651486	0.04010178803582676
1683303769656486	0.040424874518066645
1683303769660486	0.047209690645104274
1683303769665496	0.039132528589107096
1683303769669679	0.036547836731188
1683303769674426	0.03880944210686721
1683303769679626	0.04688660416286439
1683303769684622	0.04430191230494529
1683303769690016	0.04430191230494529
1683303769693902	0.03848635562462732
1683303769697902	0.04462499878718518
1683303769702906	0.045917344716144726
1683303769706904	0.04107104748254642
1683303769711611	0.04171722044702619
1683303769716614	0.04624043119838461
1683303769720612	0.04010178803582676
1683303769725616	0.04204030692926608
1683303769730078	0.042686479893745854
1683303769734075	0.03977870155358687
1683303769739077	0.045917344716144726
1683303769743074	0.04979438250302337
1683303769748080	0.04107104748254642
1683303769753829	0.03945561507134698
1683303769758830	0.04688660416286439
1683303769762834	0.04333265285822563
1683303769768030	0.038163269142387435
1683303769773469	0.038163269142387435
1683303769777587	0.04107104748254642
1683303769782591	0.047209690645104274
1683303769787027	0.03977870155358687
1683303769791034	0.04300956637598574
1683303769796034	0.04171722044702619
1683303769801037	0.04559425823390484
1683303769805595	0.0465635176806245
1683303769810873	0.04333265285822563
1683303769815661	0.040424874518066645
1683303769819654	0.04527117175166495
1683303769824522	0.04204030692926608
1683303769829520	0.0439788258227054
1683303769833520	0.0465635176806245
1683303769838524	0.04171722044702619
1683303769843477	0.04236339341150597
1683303769848477	0.03784018266014755
1683303769852472	0.03977870155358687
1683303769857476	0.04462499878718518
1683303769862148	0.04850203657406382
1683303769867150	0.04204030692926608
1683303769871144	0.03428623135550879
1683303769876653	0.043655739340465516
1683303769880382	0.04527117175166495
1683303769885386	0.04688660416286439
1683303769889382	0.041394133964786306
1683303769893381	0.04333265285822563
1683303769898034	0.03751709617790766
1683303769903033	0.0439788258227054
1683303769908034	0.04300956637598574
1683303769913033	0.04236339341150597
1683303769917128	0.04171722044702619
1683303769922128	0.043655739340465516
1683303769927131	0.04171722044702619
1683303769931515	0.03945561507134698
1683303769936519	0.044948085269425064
1683303769940518	0.04300956637598574
1683303769944514	0.045917344716144726
1683303769950018	0.036547836731188
1683303769954735	0.04107104748254642
1683303769958730	0.04171722044702619
1683303769963747	0.044948085269425064
1683303769968752	0.04333265285822563
1683303769972327	0.039132528589107096
1683303769977845	0.04236339341150597
1683303769981839	0.04236339341150597
1683303769986840	0.04300956637598574
1683303769991588	0.03428623135550879
1683303769996590	0.044948085269425064
1683303770000587	0.0491482095385436
1683303770005587	0.04559425823390484
1683303770011769	0.045917344716144726
1683303770016725	0.039132528589107096
1683303770020720	0.04462499878718518
1683303770025724	0.044948085269425064
1683303770030726	0.042686479893745854
1683303770034816	0.03945561507134698
1683303770038815	0.04882512305630371
1683303770043820	0.042686479893745854
1683303770048830	0.04074796100030653
1683303770054172	0.04010178803582676
1683303770059038	0.04624043119838461
1683303770064048	0.044948085269425064
1683303770068043	0.03299388542654924
1683303770073234	0.04204030692926608
1683303770077127	0.0439788258227054
1683303770081440	0.04074796100030653
1683303770086442	0.04074796100030653
1683303770090441	0.03880944210686721
1683303770095574	0.042686479893745854
1683303770100573	0.045917344716144726
1683303770104569	0.04527117175166495
1683303770108787	0.04171722044702619
1683303770113444	0.043655739340465516
1683303770118446	0.0491482095385436
1683303770123448	0.0491482095385436
1683303770127443	0.036870923213427886
1683303770132102	0.03848635562462732
1683303770137106	0.04171722044702619
1683303770141102	0.04753277712734416
1683303770146102	0.042686479893745854
1683303770150705	0.04300956637598574
1683303770154700	0.043655739340465516
1683303770159704	0.043655739340465516
1683303770163708	0.044948085269425064
1683303770168031	0.03880944210686721
1683303770173300	0.04300956637598574
1683303770177298	0.03880944210686721
1683303770180816	0.04624043119838461
1683303770185816	0.04430191230494529
1683303770190586	0.04236339341150597
1683303770195589	0.04462499878718518
1683303770200586	0.04236339341150597
1683303770205590	0.03977870155358687
1683303770210016	0.03880944210686721
1683303770213695	0.04107104748254642
1683303770218694	0.0465635176806245
1683303770223700	0.045917344716144726
1683303770227695	0.039132528589107096
1683303770232334	0.04074796100030653
1683303770236332	0.03945561507134698
1683303770241334	0.044948085269425064
1683303770246337	0.04430191230494529
1683303770250682	0.04753277712734416
1683303770254627	0.03848635562462732
1683303770259632	0.043655739340465516
1683303770264640	0.04010178803582676
1683303770269007	0.04236339341150597
1683303770273014	0.03880944210686721
1683303770277590	0.04074796100030653
1683303770282597	0.03234771246206947
1683303770287183	0.040424874518066645
1683303770292182	0.04300956637598574
1683303770297185	0.044948085269425064
1683303770302185	0.04430191230494529
1683303770306567	0.039132528589107096
1683303770311572	0.03945561507134698
1683303770315568	0.04462499878718518
1683303770320742	0.0439788258227054
1683303770324906	0.043655739340465516
1683303770329907	0.040424874518066645
1683303770334910	0.042686479893745854
1683303770338908	0.04333265285822563
1683303770343506	0.04300956637598574
1683303770348509	0.043655739340465516
1683303770353511	0.037194009695667773
1683303770358510	0.040424874518066645
1683303770362248	0.04559425823390484
1683303770367254	0.04300956637598574
1683303770372258	0.043655739340465516
1683303770376256	0.04430191230494529
1683303770381398	0.043655739340465516
1683303770385398	0.04074796100030653
1683303770390398	0.04204030692926608
1683303770395401	0.042686479893745854
1683303770400011	0.04236339341150597
1683303770406017	0.05754845807678066
1683303770411015	0.040424874518066645
1683303770415716	0.04462499878718518
1683303770420717	0.04624043119838461
1683303770425719	0.043655739340465516
1683303770429713	0.042686479893745854
1683303770434635	0.04204030692926608
1683303770439638	0.04979438250302337
1683303770443634	0.04236339341150597
1683303770448639	0.041394133964786306
1683303770453399	0.04171722044702619
1683303770457395	0.045917344716144726
1683303770462396	0.04333265285822563
1683303770467402	0.04300956637598574
1683303770472224	0.041394133964786306
1683303770476220	0.04171722044702619
1683303770480749	0.06594870661501773
1683303770485749	0.044948085269425064
1683303770490249	0.036870923213427886
1683303770494244	0.039132528589107096
1683303770499246	0.04527117175166495
1683303770504249	0.04559425823390484
1683303770508030	0.04333265285822563
1683303770513028	0.038163269142387435
1683303770518034	0.04333265285822563
1683303770522030	0.0465635176806245
1683303770526696	0.04527117175166495
1683303770531698	0.04333265285822563
1683303770535696	0.04107104748254642
1683303770540700	0.04688660416286439
1683303770544752	0.03202462597982958
1683303770548752	0.04624043119838461
1683303770553752	0.03751709617790766
1683303770557752	0.043655739340465516
1683303770562939	0.04785586360958405
1683303770569333	0.03977870155358687
1683303770574387	0.04236339341150597
1683303770578413	0.042686479893745854
1683303770582526	0.04882512305630371
1683303770586640	0.041394133964786306
1683303770590758	0.04333265285822563
1683303770594894	0.039132528589107096
1683303770598999	0.044948085269425064
1683303770604104	0.048178950091823936
1683303770608223	0.04236339341150597
1683303770612298	0.03977870155358687
1683303770617110	0.04010178803582676
1683303770621110	0.04430191230494529
1683303770625106	0.04688660416286439
1683303770630110	0.03945561507134698
1683303770634607	0.03880944210686721
1683303770638605	0.04559425823390484
1683303770642602	0.04462499878718518
1683303770646601	0.0439788258227054
1683303770650602	0.04010178803582676
1683303770655122	0.03880944210686721
1683303770659120	0.04559425823390484
1683303770663126	0.042686479893745854
1683303770667123	0.042686479893745854
1683303770671957	0.04236339341150597
1683303770675958	0.040424874518066645
1683303770679093	0.04527117175166495
1683303770684094	0.0491482095385436
1683303770689098	0.03880944210686721
1683303770693023	0.04236339341150597
1683303770698026	0.04462499878718518
1683303770703026	0.04300956637598574
1683303770708026	0.037194009695667773
1683303770712459	0.041394133964786306
1683303770716456	0.03977870155358687
1683303770721119	0.04236339341150597
1683303770726291	0.04074796100030653
1683303770730758	0.05140981491422281
1683303770735757	0.03880944210686721
1683303770739757	0.038163269142387435
1683303770745096	0.04785586360958405
1683303770749091	0.043655739340465516
1683303770753685	0.039132528589107096
1683303770758688	0.04300956637598574
1683303770762686	0.040424874518066645
