time	rpm
1684166054689031	0
1684166055175182	271
1684166055640921	245
1684166056090157	228
1684166056559061	228
1684166057041868	228
1684166057538749	228
1684166058039610	887
1684166058539362	928
1684166059037818	928
1684166059538211	930
1684166060034781	928
1684166060550925	928
1684166061033758	1515
1684166061531117	1557
1684166062033764	1562
1684166062544641	1557
1684166063043532	1557
1684166063543078	1551
1684166064041556	2085
1684166064540631	2114
1684166065040455	2114
1684166065538096	2088
1684166066038032	2100
1684166066537806	2109
1684166067039782	2656
1684166067538154	2642
1684166068039424	2649
1684166068540034	2644
1684166069041018	2681
1684166069537627	2642
1684166070037804	3185
1684166070537286	3182
1684166071036476	3185
1684166071537202	3174
1684166072034190	3153
1684166072531340	3169
1684166073031566	3669
1684166073531466	3707
1684166074031368	3682
1684166074530959	3680
1684166075031801	3712
1684166075531482	3667
1684166076043723	4087
1684166076542645	4185
1684166077042378	4183
1684166077538354	4142
1684166078038599	4190
1684166078537436	4174
1684166079036900	4669
1684166079536654	4644
1684166080038034	4680
1684166080535304	4696
1684166081035046	4610
1684166081533196	4694
1684166082032457	5085
1684166082533433	5103
1684166083031314	5110
1684166083531246	5031
1684166084044841	5161
1684166084530449	5114
1684166085047029	5500
1684166085534932	5523
1684166086036668	5493
1684166086531750	5391
1684166087032385	5574
1684166087531111	5446
1684166088030204	5971
1684166088545834	5815
1684166089045239	5964
1684166089531028	5928
1684166090031147	5832
1684166090531693	5847
1684166091048038	6235
1684166091534179	6271
1684166092032296	6362
1684166092531587	6257
1684166093031474	6451
1684166093530101	6350
1684166094044318	6708
1684166094543769	6804
1684166095042884	6800
1684166095541978	6732
1684166096040202	6648
1684166096541287	6712
1684166097040833	6847
1684166097539506	7100
1684166098037160	7004
1684166098539300	7076
1684166099039873	7020
1684166099539296	7082
1684166100039898	7497
1684166100538319	7219
1684166101036867	7419
1684166101536798	7328
1684166102036971	7294
1684166102535394	7389
1684166103034958	7690
1684166103533193	7753
1684166104032216	7856
1684166104530540	7767
1684166105030778	7757
1684166105530942	7742
1684166106029246	7961
1684166106543758	8033
1684166107042451	8047
1684166107541303	8079
1684166108043049	8098
1684166108538441	8092
1684166109041287	8280
1684166109541922	8493
1684166110041030	8260
1684166110539033	8357
1684166111037420	8418
1684166111538444	8441
1684166112038928	8713
1684166112538030	8672
1684166113036105	8640
1684166113535034	8792
1684166114036972	8767
