time	volts
1685021766064664	16.51
1685021766066668	16.51
1685021766067666	16.51
1685021766069667	16.51
1685021766070666	16.51
1685021766073668	16.51
1685021766075667	16.51
1685021766076666	16.513
1685021766078667	16.513
1685021766080668	16.513
1685021766082666	16.513
1685021766085679	16.513
1685021766087667	16.513
1685021766090667	16.513
1685021766092770	16.513
1685021766095668	16.513
1685021766097680	16.513
1685021766099678	16.513
1685021766101678	16.513
1685021766102670	16.513
1685021766104666	16.513
1685021766106686	16.513
1685021766107683	16.513
1685021766108679	16.513
1685021766109679	16.513
1685021766112684	16.513
1685021766115683	16.513
1685021766117699	16.513
1685021766118694	16.513
1685021766118694	16.513
1685021766120222	16.513
1685021766121250	16.513
1685021766123244	16.513
1685021766125245	16.512
1685021766128242	16.512
1685021766129240	16.512
1685021766131240	16.512
1685021766134243	16.512
1685021766136242	16.512
1685021766138244	16.512
1685021766141242	16.512
1685021766142242	16.512
1685021766145241	16.512
1685021766146256	16.512
1685021766147254	16.512
1685021766150241	16.512
1685021766153249	16.512
1685021766155246	16.512
1685021766157374	16.512
1685021766159390	16.512
1685021766162376	16.512
1685021766163374	16.512
1685021766165370	16.512
1685021766167369	16.512
1685021766169368	16.512
1685021766175372	16.512
1685021766177378	16.512
1685021766179378	16.512
1685021766181374	16.512
1685021766183369	16.512
1685021766186370	16.512
1685021766187374	16.512
1685021766188370	16.512
1685021766189366	16.511
1685021766192380	16.511
1685021766195369	16.511
1685021766197385	16.511
1685021766198370	16.511
1685021766200380	16.511
1685021766203380	16.511
1685021766206390	16.511
1685021766209397	16.511
1685021766211399	16.511
1685021766213398	16.511
1685021766214412	16.511
1685021766215402	16.511
1685021766217399	16.511
1685021766219400	16.511
1685021766220941	16.511
1685021766223979	16.511
1685021766224955	16.511
1685021766226975	16.511
1685021766228966	16.511
1685021766231959	16.511
1685021766233958	16.511
1685021766235958	16.511
1685021766237958	16.511
1685021766239956	16.511
1685021766242956	16.511
1685021766244958	16.511
1685021766246956	15.184
1685021766266957	15.184
1685021766268956	15.184
1685021766270957	15.184
1685021766272958	15.184
1685021766275958	15.184
1685021766277958	15.184
1685021766279956	15.184
1685021766282958	15.184
1685021766285956	15.184
1685021766286954	15.184
1685021766288958	15.184
1685021766291961	15.184
1685021766293957	15.294
1685021766296959	15.294
1685021766298957	15.294
1685021766300959	15.294
1685021766302957	15.294
1685021766305975	15.294
1685021766308976	15.294
1685021766310986	15.294
1685021766311975	15.294
1685021766314976	15.294
1685021766317969	15.294
1685021766318969	15.294
1685021766321529	15.294
1685021766322528	15.294
1685021766325527	15.294
1685021766327526	15.294
1685021766329520	15.294
1685021766330519	15.294
1685021766332528	15.294
1685021766335516	15.294
1685021766337522	15.294
1685021766338515	15.294
1685021766339516	15.294
1685021766340520	15.294
1685021766341518	15.294
1685021766344522	15.294
1685021766347519	15.294
1685021766349518	15.294
1685021766352518	15.294
1685021766353518	15.294
1685021766355520	15.294
1685021766357516	15.308
1685021766359517	15.308
1685021766362517	15.308
1685021766364516	15.308
1685021766367524	15.308
1685021766368523	15.308
1685021766369525	15.308
1685021766370516	15.308
1685021766372524	15.308
1685021766375535	15.308
1685021766377529	15.308
1685021766378530	15.308
1685021766380529	15.308
1685021766382526	15.308
1685021766384544	15.308
1685021766387522	15.308
1685021766389528	15.308
1685021766391532	15.308
1685021766393519	15.308
1685021766396519	15.308
1685021766397524	15.308
1685021766399520	15.308
1685021766401529	15.308
1685021766403529	15.308
1685021766406536	15.308
1685021766407534	15.308
1685021766409534	15.308
1685021766411535	15.308
1685021766414538	15.308
1685021766416534	15.312
1685021766418533	15.312
1685021766420536	15.312
1685021766422064	15.312
1685021766424066	15.312
1685021766429068	15.312
1685021766431066	15.312
1685021766434070	15.312
1685021766436070	15.312
1685021766438067	15.312
