time	rpm
1685025014544820	0
1685025014545812	0
1685025014546788	0
1685025014549815	0
1685025014551813	0
1685025014553812	0
1685025014555825	0
1685025014557821	0
1685025014560824	0
1685025014561814	0
1685025014563818	0
1685025014566812	0
1685025014569734	0
1685025014570726	0
1685025014572734	0
1685025014573828	0
1685025014575812	0
1685025014578732	0
1685025014580726	0
1685025014581822	0
1685025014583815	0
1685025014586746	0
1685025014588733	0
1685025014590749	0
1685025014592749	0
1685025014594744	0
1685025014596731	0
1685025014599730	0
1685025014601729	0
1685025014603764	0
1685025014605730	0
1685025014608731	0
1685025014610731	0
1685025014612730	0
1685025014614756	0
1685025014615756	0
1685025014618850	0
1685025014620859	0
1685025014622758	0
1685025014623767	0
1685025014624765	0
1685025014628762	0
1685025014630302	0
1685025014632295	0
1685025014633294	0
1685025014634292	0
1685025014636306	0
1685025014639296	0
1685025014639296	0
1685025014641492	0
1685025014643485	0
1685025014647478	0
1685025014650480	0
1685025014652479	0
1685025014655476	0
1685025014656676	0
1685025014658722	0
1685025014659695	0
1685025014662701	0
1685025014665698	0
1685025014666700	0
1685025014668698	0
1685025014671716	0
1685025014673749	0
1685025014675772	0
1685025014677764	0
1685025014679762	0
1685025014680763	0
1685025014681762	0
1685025014684763	0
1685025014687766	0
1685025014689762	0
1685025014690778	0
1685025014691764	0
1685025014693761	0
1685025014695768	0
1685025014698765	0
1685025014701764	0
1685025014703766	0
1685025014705764	0
1685025014706763	0
1685025014711764	0
1685025014712765	0
1685025014713763	0
1685025014716780	0
1685025014718780	0
1685025014719779	0
1685025014721779	0
1685025014738309	0
1685025014743308	7143
1685025014763667	7841
1685025014765669	7878
1685025014766668	7948
1685025014768670	7987
1685025014770668	8030
1685025014771668	8105
1685025014788714	8136
1685025014791716	8173
1685025014792718	8255
1685025014793708	8325
1685025014796088	8395
1685025014798094	8439
1685025014800094	8473
1685025014801092	8547
1685025014803096	8626
1685025014805093	8667
1685025014807401	8700
1685025014808563	8734
1685025014809576	8814
1685025014810576	8924
1685025014812575	9006
1685025014815594	9042
1685025014817601	9087
1685025014819593	9097
1685025014821592	9089
1685025014822592	9078
1685025014824730	9071
1685025014825728	9065
1685025014828730	9057
1685025014830260	9053
1685025014832259	9039
1685025014834258	9034
1685025014837266	9026
1685025014838260	9021
1685025014840272	9015
1685025014841264	9002
1685025014842266	8995
1685025014844266	8990
1685025014845254	8984
1685025014847258	8977
1685025014849266	8971
1685025014851262	8958
1685025014853280	8952
1685025014854264	8946
1685025014855262	8940
1685025014856260	8933
1685025014859274	8921
1685025014862272	8915
1685025014864274	8909
1685025014865266	8895
1685025014866262	8889
1685025014867262	8884
1685025014869288	8877
1685025014871274	8864
1685025014872264	8853
1685025014873260	8842
1685025014875272	8842
1685025014877273	8845
1685025014880274	8850
1685025014881260	8854
1685025014883260	8857
1685025014884262	8859
1685025014887272	8862
1685025014889273	8864
1685025014891258	8868
1685025014893262	8871
1685025014895262	8873
1685025014898262	8876
1685025014899280	8878
1685025014901274	8882
1685025014902272	8885
1685025014905280	8887
1685025014907280	8890
1685025014910321	8896
1685025014914278	8899
1685025014915556	8901
1685025014916582	8905
1685025014919698	8908
1685025014921596	8911
1685025014923598	8915
1685025014924600	8917
1685025014926600	8919
1685025014928596	8927
1685025014930892	8929
1685025014933890	8932
1685025014934892	8937
1685025014936891	8942
1685025014938896	8943
1685025014940887	8943
1685025014941887	8944
1685025014945897	8945
1685025014947896	8946
1685025014950918	8947
1685025014951893	8947
1685025014955893	8948
1685025014960892	8950
1685025014963896	8950
1685025014966896	8951
1685025014967892	8952
1685025014970894	8952
1685025014974888	8954
1685025014980905	8955
1685025014982905	8955
1685025014984907	8956
1685025014985906	8957
1685025014990909	8958
1685025014993904	8959
1685025014995897	8959
1685025014998904	8960
1685025015002892	8962
1685025015005487	8962
1685025015008503	8963
1685025015015954	8965
1685025015020966	8967
1685025015022963	8967
1685025015025995	8968
1685025015029510	8969
1685025015030509	8970
1685025015035493	8971
1685025015039503	8971
1685025015039503	8971
1685025015043498	8972
1685025015046500	8974
1685025015049498	8975
1685025015051501	8976
1685025015057500	8979
1685025015058494	8980
1685025015059492	8981
1685025015064518	8983
1685025015068510	8986
1685025015070512	8987
1685025015074500	8988
1685025015076553	8990
1685025015083575	8992
1685025015085576	8993
1685025015086577	8995
1685025015088577	8996
1685025015089577	8997
1685025015093908	8999
1685025015098892	9001
1685025015099897	9003
1685025015103896	9004
1685025015106899	9005
1685025015107898	9006
1685025015118924	9012
1685025015121918	9013
1685025015126906	9016
1685025015130449	9017
1685025015151459	9032
1685025015154458	9034
1685025015156462	9035
1685025015161448	9038
1685025015163457	9039
1685025015166447	9041
1685025015170452	9042
1685025015172454	9043
1685025015176448	9046
1685025015179456	9048
1685025015181440	9049
1685025015183459	9050
1685025015186461	9052
1685025015191450	9054
1685025015195467	9056
1685025015197448	9057
1685025015200448	9059
1685025015201457	9060
1685025015207046	9063
1685025015210084	9064
1685025015215402	9067
1685025015217415	9068
1685025015221418	9071
1685025015224404	9073
1685025015228907	9076
1685025015235919	9080
1685025015242294	9082
1685025015245297	9084
1685025015246322	9085
1685025015249312	9085
1685025015253313	9085
1685025015256294	9085
1685025015260318	9085
1685025015262312	9085
1685025015265313	9085
1685025015267313	9085
1685025015269314	9085
1685025015274818	9085
1685025015277800	9085
1685025015279799	9085
1685025015282800	9085
1685025015285799	9085
1685025015289792	9085
1685025015291734	9085
1685025015294980	9085
1685025015296004	9085
1685025015300307	9085
1685025015303465	9085
1685025015312344	9085
1685025015314626	9085
1685025015318168	9085
1685025015322850	9085
1685025015325396	9085
1685025015327532	9085
1685025015330341	9085
1685025015333344	9085
1685025015337273	9085
1685025015340483	9085
1685025015344504	9085
1685025015346498	9085
1685025015348501	9085
1685025015352562	9085
1685025015354565	9082
1685025015357566	9076
1685025015359568	9070
1685025015361869	9063
1685025015367884	9051
1685025015369884	9046
1685025015372884	9041
1685025015373885	9035
1685025015377218	9028
1685025015383218	9017
1685025015388214	9006
1685025015392306	8994
1685025015394326	8987
1685025015398311	8981
1685025015400304	8976
1685025015402307	8969
1685025015407209	8957
1685025015409486	8952
1685025015412494	8946
1685025015417548	8935
1685025015422518	8923
1685025015433570	8900
1685025015438566	8888
