time,volts
1684166191771323,14.679
1684166192291814,15.542
1684166192781793,15.542
1684166193283181,15.542
1684166193782430,15.541
1684166194267961,15.541
1684166194784557,15.547
1684166195273036,15.54
1684166195772343,15.541
1684166196273216,15.542
1684166196774158,15.542
1684166197272368,15.543
1684166197772652,15.541
1684166198271949,15.535
1684166198785720,15.539
1684166199271645,15.542
1684166199771852,15.54
1684166200269582,15.541
1684166200782515,15.538
1684166201281166,15.527
1684166201795111,15.523
1684166202278620,15.532
1684166202780759,15.531
1684166203282659,15.532
1684166203783724,15.532
1684166204283088,15.509
1684166204783825,15.51
1684166205282871,15.513
1684166205781948,15.511
1684166206283656,15.514
1684166206782191,15.513
1684166207281771,15.488
1684166207769104,15.49
1684166208283520,15.494
1684166208780936,15.492
1684166209281855,15.494
1684166209780261,15.495
1684166210279526,15.46
1684166210778986,15.46
1684166211278129,15.465
1684166211792675,15.465
1684166212275605,15.463
1684166212777690,15.464
1684166213276146,15.423
1684166213778240,15.422
1684166214276037,15.424
1684166214772351,15.423
1684166215275347,15.426
1684166215772324,15.423
1684166216271483,15.374
1684166216768920,15.375
1684166217269136,15.376
1684166217782079,15.376
1684166218281028,15.372
1684166218782942,15.373
1684166219284225,15.318
1684166219770070,15.317
1684166220272355,15.319
1684166220772218,15.318
1684166221284746,15.318
1684166221785435,15.314
1684166222282995,15.255
1684166222783433,15.252
1684166223284858,15.252
1684166223770876,15.253
1684166224273172,15.252
1684166224790028,15.254
1684166225274848,15.18
1684166225790036,15.177
1684166226274822,15.179
1684166226773843,15.18
1684166227270664,15.174
1684166227772150,15.172
1684166228282252,15.092
1684166228781428,15.097
1684166229281689,15.097
1684166229780031,15.093
1684166230277334,15.088
1684166230775938,15.085
1684166231274962,14.995
1684166231790296,15.002
1684166232274469,14.992
1684166232775535,14.99
1684166233274524,14.988
1684166233773792,14.988
1684166234272034,14.896
1684166234770938,14.892
1684166235269656,14.895
1684166235769890,14.885
1684166236285592,14.892
1684166236784028,14.882
1684166237268790,14.78
1684166237768808,14.779
1684166238269691,14.773
1684166238769460,14.771
1684166239269591,14.766
1684166239770030,14.756
1684166240284501,14.657
1684166240769632,14.659
1684166241271288,14.655
1684166241787949,14.654
1684166242272470,14.649
1684166242772500,14.644
1684166243270012,14.524
1684166243771015,14.526
1684166244272452,14.521
1684166244769927,14.521
1684166245272497,14.516
1684166245767767,14.514
1684166246268309,14.385
1684166246768266,14.38
1684166247282696,14.38
1684166247782166,14.377
1684166248282006,14.376
1684166248769296,14.367
1684166249267816,14.236
1684166249781466,14.233
1684166250281560,14.229
1684166250779743,14.235
1684166251280298,14.225
1684166251795914,14.216
